timestamp,asset_id,asset_type,zone_id,capacity_kw,expected_power_kw,actual_power_kw,performance_ratio,irradiance_wm2,ambient_temp_c,asset_temp_c,dc_voltage_v,dc_current_a,ac_voltage_v,ac_current_a,power_factor,wind_speed_ms,wind_direction_deg,fault_code,communication_status,maintenance_age_days,curtailment_command_kw,anomaly_ground_truth,root_cause_ground_truth
2026-01-01 00:15:00,SOLAR_04,solar,ZONE_A,189798.7726295555,0.0,0.0,1.0,0.0,14.734176781464614,14.734176781464614,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:15:00,SOLAR_05,solar,ZONE_A,123402.79606636548,0.0,0.0,1.0,0.0,14.734176781464614,14.734176781464614,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:15:00,SOLAR_06,solar,ZONE_A,123399.1780504304,0.0,0.0,1.0,0.0,14.734176781464614,14.734176781464614,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:15:00,WIND_01,wind,ZONE_A,111616.7224336399,10289.371349433752,10335.40718824606,1.0044741157888952,0.0,14.734176781464614,16.130076366504,1200,20628.293867804263,400,35730.301156704845,0.99,7.065641068961092,13.21487380966622,NONE,OK,100,10289.371349433752,0,
2026-01-01 00:15:00,WIND_02,wind,ZONE_A,273235.229154987,25188.14992256001,24824.930615124023,0.9855797544260816,0.0,14.734176781464614,16.132709794571408,1200,20744.906361084115,400,35932.28584483392,0.99,7.065641068961092,145.8453864012696,NONE,OK,100,25188.14992256001,0,
2026-01-01 00:15:00,WIND_03,wind,ZONE_A,220223.0023486417,20301.225492439888,20132.43675804401,0.9916857859414088,0.0,14.734176781464614,16.098253011198725,1200,20233.797407722635,400,35046.993200443365,0.99,7.065641068961092,314.1073860646255,NONE,OK,100,20301.225492439888,0,
2026-01-01 00:15:00,SOLAR_07,solar,ZONE_B,206210.88666940684,0.0,0.0,1.0,0.0,16.734176781464612,16.734176781464612,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:15:00,SOLAR_08,solar,ZONE_B,103087.67414437036,0.0,0.0,1.0,0.0,16.734176781464612,16.734176781464612,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:15:00,SOLAR_09,solar,ZONE_B,245486.4778242992,0.0,0.0,1.0,0.0,16.734176781464612,16.734176781464612,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:15:00,SOLAR_10,solar,ZONE_B,224866.3961200633,0.0,0.0,1.0,0.0,16.734176781464612,16.734176781464612,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:15:00,WIND_04,wind,ZONE_B,142467.82213565524,4203.222804491475,4180.754366578748,0.9946544737317476,0.0,16.734176781464612,17.180830867590387,1200,8684.940563556715,400,15043.199590456206,0.99,5.780979056422711,290.5847172728968,NONE,OK,100,4203.222804491475,0,
2026-01-01 00:15:00,WIND_05,wind,ZONE_B,136364.99344142014,4023.171278785628,4016.1017596746433,0.9982427993686814,0.0,16.734176781464612,17.16713544964533,1200,8418.64077018058,400,14581.941287841652,0.99,5.780979056422711,108.90142572650817,NONE,OK,100,4023.171278785628,0,
2026-01-01 00:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,16.338152769332332,16.338152769332332,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:30:00,SOLAR_02,solar,ZONE_A,242607.14596148743,0.0,0.0,1.0,0.0,16.338152769332332,16.338152769332332,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:30:00,SOLAR_03,solar,ZONE_A,209799.0912717108,0.0,0.0,1.0,0.0,16.338152769332332,16.338152769332332,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:30:00,SOLAR_04,solar,ZONE_A,189798.7726295555,0.0,0.0,1.0,0.0,16.338152769332332,16.338152769332332,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:30:00,SOLAR_05,solar,ZONE_A,123402.79606636548,0.0,0.0,1.0,0.0,16.338152769332332,16.338152769332332,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:30:00,SOLAR_06,solar,ZONE_A,123399.1780504304,0.0,0.0,1.0,0.0,16.338152769332332,16.338152769332332,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:30:00,WIND_01,wind,ZONE_A,111616.7224336399,15840.430021615584,16021.122416027303,1.0114070384557206,0.0,16.338152769332332,18.38790670339993,1200,30290.808136776806,400,52466.75774268501,0.99,7.694489910574298,192.096864549154,NONE,OK,100,15840.430021615584,0,
2026-01-01 00:30:00,WIND_02,wind,ZONE_A,273235.229154987,38777.01685285479,38311.18666043081,0.9879869512863344,0.0,16.338152769332332,18.48762773239817,1200,31883.87861880996,400,55226.11770001725,0.99,7.694489910574298,48.3469071822672,NONE,OK,100,38777.01685285479,0,
2026-01-01 00:30:00,WIND_03,wind,ZONE_A,220223.0023486417,31253.6238459048,31271.418957258265,1.0005693775365443,0.0,16.338152769332332,18.44375113201292,1200,31233.042379761948,400,54098.80319820199,0.99,7.694489910574298,220.85739786671263,NONE,OK,100,31253.6238459048,0,
2026-01-01 00:30:00,SOLAR_07,solar,ZONE_B,206210.88666940684,0.0,0.0,1.0,0.0,18.33815276933233,18.33815276933233,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:30:00,SOLAR_08,solar,ZONE_B,103087.67414437036,0.0,0.0,1.0,0.0,18.33815276933233,18.33815276933233,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:30:00,SOLAR_09,solar,ZONE_B,245486.4778242992,0.0,0.0,1.0,0.0,18.33815276933233,18.33815276933233,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:30:00,SOLAR_10,solar,ZONE_B,224866.3961200633,0.0,0.0,1.0,0.0,18.33815276933233,18.33815276933233,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:30:00,WIND_04,wind,ZONE_B,142467.82213565524,6994.3915611628245,7020.246908385911,1.0036965827544817,0.0,18.33815276933233,19.086415914524405,1200,14549.561156512513,400,25201.31840042583,0.99,6.295491745015334,213.72302678324465,NONE,OK,100,6994.3915611628245,0,
2026-01-01 00:30:00,WIND_05,wind,ZONE_B,136364.99344142014,6694.776020767069,6573.31950472103,0.9818580165088,0.0,18.33815276933233,19.07024747028868,1200,14235.174740817842,400,24656.76918155515,0.99,6.295491745015334,290.12603292680467,NONE,OK,100,6694.776020767069,0,
2026-01-01 00:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,18.1421333107999,18.1421333107999,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:45:00,SOLAR_02,solar,ZONE_A,242607.14596148743,0.0,0.0,1.0,0.0,18.1421333107999,18.1421333107999,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:45:00,SOLAR_03,solar,ZONE_A,209799.0912717108,0.0,0.0,1.0,0.0,18.1421333107999,18.1421333107999,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:45:00,SOLAR_04,solar,ZONE_A,189798.7726295555,0.0,0.0,1.0,0.0,18.1421333107999,18.1421333107999,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:45:00,SOLAR_05,solar,ZONE_A,123402.79606636548,0.0,0.0,1.0,0.0,18.1421333107999,18.1421333107999,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:45:00,SOLAR_06,solar,ZONE_A,123399.1780504304,0.0,0.0,1.0,0.0,18.1421333107999,18.1421333107999,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:45:00,WIND_01,wind,ZONE_A,111616.7224336399,16892.087213520546,16964.753494227916,1.0043017940760577,0.0,18.1421333107999,20.44559229554158,1200,34040.00499673817,400,58960.74768488136,0.99,7.796162170307499,9.00903656299198,NONE,OK,100,16892.087213520546,0,
2026-01-01 00:45:00,WIND_02,wind,ZONE_A,273235.229154987,41351.45003416848,40806.47782469613,0.9868209649474916,0.0,18.1421333107999,20.45660472686319,1200,34331.32600493884,400,59465.34527414349,0.99,7.796162170307499,6.259947453156207,NONE,OK,100,41351.45003416848,0,
2026-01-01 00:45:00,WIND_03,wind,ZONE_A,220223.0023486417,33328.573720736924,32748.72531882064,0.9826020637194112,0.0,18.1421333107999,20.42039351834942,1200,33794.19307865127,400,58534.97646417656,0.99,7.796162170307499,145.865557368346,NONE,OK,100,33328.573720736924,0,
2026-01-01 00:45:00,SOLAR_07,solar,ZONE_B,206210.88666940684,0.0,0.0,1.0,0.0,20.1421333107999,20.1421333107999,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:45:00,SOLAR_08,solar,ZONE_B,103087.67414437036,0.0,0.0,1.0,0.0,20.1421333107999,20.1421333107999,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:45:00,SOLAR_09,solar,ZONE_B,245486.4778242992,0.0,0.0,1.0,0.0,20.1421333107999,20.1421333107999,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:45:00,SOLAR_10,solar,ZONE_B,224866.3961200633,0.0,0.0,1.0,0.0,20.1421333107999,20.1421333107999,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 00:45:00,WIND_04,wind,ZONE_B,142467.82213565524,7537.541610697593,7672.881347317087,1.0179554214901334,0.0,20.1421333107999,20.95138701119166,1200,15735.488618728696,400,27255.46527493423,0.99,6.378678139342498,160.05801572499632,NONE,OK,100,7537.541610697593,0,
2026-01-01 00:45:00,WIND_05,wind,ZONE_B,136364.99344142014,7214.659400973383,7349.034461966011,1.0186252813229824,0.0,20.1421333107999,20.94745787568121,1200,15659.088761581028,400,27123.1329588586,0.99,6.378678139342498,193.7316348293236,NONE,OK,100,7214.659400973383,0,
2026-01-01 01:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,14.702064119107987,14.702064119107987,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:00:00,SOLAR_02,solar,ZONE_A,242607.14596148743,0.0,0.0,1.0,0.0,14.702064119107987,14.702064119107987,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:00:00,SOLAR_03,solar,ZONE_A,209799.0912717108,0.0,0.0,1.0,0.0,14.702064119107987,14.702064119107987,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:00:00,SOLAR_04,solar,ZONE_A,189798.7726295555,0.0,0.0,1.0,0.0,14.702064119107987,14.702064119107987,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:00:00,SOLAR_05,solar,ZONE_A,123402.79606636548,0.0,0.0,1.0,0.0,14.702064119107987,14.702064119107987,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:00:00,SOLAR_06,solar,ZONE_A,123399.1780504304,0.0,0.0,1.0,0.0,14.702064119107987,14.702064119107987,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:00:00,WIND_01,wind,ZONE_A,111616.7224336399,18400.46136388749,18627.447503437183,1.0123358939246585,0.0,14.702064119107987,17.21655427463976,1200,37158.5767428584,400,64362.43084790718,0.99,7.9348693401363555,241.9156337048373,NONE,OK,100,18400.46136388749,0,
2026-01-01 01:00:00,WIND_02,wind,ZONE_A,273235.229154987,45043.91607008889,44691.87763078466,0.9921845507669348,0.0,14.702064119107987,17.14823052565583,1200,36284.80169712631,400,62848.963678625245,0.99,7.9348693401363555,349.462139034886,NONE,OK,100,45043.91607008889,0,
2026-01-01 01:00:00,WIND_03,wind,ZONE_A,220223.0023486417,36304.63928525288,35720.38453423702,0.9839068845602554,0.0,14.702064119107987,17.170047255241972,1200,36608.41651932076,400,63409.497435313104,0.99,7.9348693401363555,180.4465718731272,NONE,OK,100,36304.63928525288,0,
2026-01-01 01:00:00,SOLAR_07,solar,ZONE_B,206210.88666940684,0.0,0.0,1.0,0.0,16.702064119107987,16.702064119107987,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:00:00,SOLAR_08,solar,ZONE_B,103087.67414437036,0.0,0.0,1.0,0.0,16.702064119107987,16.702064119107987,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:00:00,SOLAR_09,solar,ZONE_B,245486.4778242992,0.0,0.0,1.0,0.0,16.702064119107987,16.702064119107987,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:00:00,SOLAR_10,solar,ZONE_B,224866.3961200633,0.0,0.0,1.0,0.0,16.702064119107987,16.702064119107987,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:00:00,WIND_04,wind,ZONE_B,142467.82213565524,8322.883784075282,8384.21778682925,1.0073693210604864,0.0,16.702064119107987,17.595549094437622,1200,17373.31896474288,400,30092.35386502809,0.99,6.492165823747927,289.35178112490865,NONE,OK,100,8322.883784075282,0,
2026-01-01 01:00:00,WIND_05,wind,ZONE_B,136364.99344142014,7966.360232196497,7947.289560441738,0.997606099749584,0.0,16.702064119107987,17.603771304831355,1200,17533.195277954364,400,30369.275885602245,0.99,6.492165823747927,162.7229836753492,NONE,OK,100,7966.360232196497,0,
2026-01-01 01:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,14.797075438626113,14.797075438626113,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:15:00,SOLAR_02,solar,ZONE_A,242607.14596148743,0.0,0.0,1.0,0.0,14.797075438626113,14.797075438626113,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:15:00,SOLAR_03,solar,ZONE_A,209799.0912717108,0.0,0.0,1.0,0.0,14.797075438626113,14.797075438626113,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:15:00,SOLAR_04,solar,ZONE_A,189798.7726295555,0.0,0.0,1.0,0.0,14.797075438626113,14.797075438626113,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:15:00,SOLAR_05,solar,ZONE_A,123402.79606636548,0.0,0.0,1.0,0.0,14.797075438626113,14.797075438626113,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:15:00,SOLAR_06,solar,ZONE_A,123399.1780504304,0.0,0.0,1.0,0.0,14.797075438626113,14.797075438626113,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:15:00,WIND_01,wind,ZONE_A,111616.7224336399,8745.60438147296,8613.38421869813,0.984881529393791,0.0,14.797075438626113,15.98078902584338,1200,17492.656344432973,400,30299.058333313467,0.99,6.851199620393085,283.1807020384447,NONE,OK,100,8745.60438147296,0,
2026-01-01 01:15:00,WIND_02,wind,ZONE_A,273235.229154987,21409.043064235542,21404.91275467032,0.9998070764044508,0.0,14.797075438626113,15.933335239124617,1200,16854.52037406117,400,29193.74198740387,0.99,6.851199620393085,300.7941405269132,NONE,OK,100,21409.043064235542,0,
2026-01-01 01:15:00,WIND_03,wind,ZONE_A,220223.0023486417,17255.32888126577,16933.957713303793,0.9813755408446088,0.0,14.797075438626113,16.00881408218558,1200,17974.123212798768,400,31133.007874362764,0.99,6.851199620393085,262.7546445513507,NONE,OK,100,17255.32888126577,0,
2026-01-01 01:15:00,SOLAR_07,solar,ZONE_B,206210.88666940684,0.0,0.0,1.0,0.0,16.79707543862611,16.79707543862611,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:15:00,SOLAR_08,solar,ZONE_B,103087.67414437036,0.0,0.0,1.0,0.0,16.79707543862611,16.79707543862611,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:15:00,SOLAR_09,solar,ZONE_B,245486.4778242992,0.0,0.0,1.0,0.0,16.79707543862611,16.79707543862611,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:15:00,SOLAR_10,solar,ZONE_B,224866.3961200633,0.0,0.0,1.0,0.0,16.79707543862611,16.79707543862611,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:15:00,WIND_04,wind,ZONE_B,142467.82213565524,3456.813680044575,3513.4114546616665,1.016372816083151,0.0,16.79707543862611,17.155682756681873,1200,6972.920073306551,400,12077.806131593334,0.99,5.6055269621397965,263.50842180697634,NONE,OK,100,3456.813680044575,0,
2026-01-01 01:15:00,WIND_05,wind,ZONE_B,136364.99344142014,3308.735739349216,3276.810407512156,0.9903511992640006,0.0,16.79707543862611,17.16178303162633,1200,7091.5365305598925,400,12283.261888960556,0.99,5.6055269621397965,149.2884554996831,NONE,OK,100,3308.735739349216,0,
2026-01-01 01:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,18.53902796845835,18.53902796845835,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:30:00,SOLAR_02,solar,ZONE_A,242607.14596148743,0.0,0.0,1.0,0.0,18.53902796845835,18.53902796845835,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:30:00,SOLAR_03,solar,ZONE_A,209799.0912717108,0.0,0.0,1.0,0.0,18.53902796845835,18.53902796845835,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:30:00,SOLAR_04,solar,ZONE_A,189798.7726295555,0.0,0.0,1.0,0.0,18.53902796845835,18.53902796845835,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:30:00,SOLAR_05,solar,ZONE_A,123402.79606636548,0.0,0.0,1.0,0.0,18.53902796845835,18.53902796845835,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:30:00,SOLAR_06,solar,ZONE_A,123399.1780504304,0.0,0.0,1.0,0.0,18.53902796845835,18.53902796845835,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:30:00,WIND_01,wind,ZONE_A,111616.7224336399,2815.8839460672134,2834.189701722836,1.006500891374159,0.0,18.53902796845835,18.924537232566472,1200,5696.970236264487,400,9867.731356116316,0.99,5.639597276129939,157.4500649625413,NONE,OK,100,2815.8839460672134,0,
2026-01-01 01:30:00,WIND_02,wind,ZONE_A,273235.229154987,6893.220643841777,6841.303959949488,0.9924684430435764,0.0,18.53902796845835,18.91599255817185,1200,5591.6414140836905,400,9685.291132939416,0.99,5.639597276129939,27.123882326334265,NONE,OK,100,6893.220643841777,0,
2026-01-01 01:30:00,WIND_03,wind,ZONE_A,220223.0023486417,5555.819982413007,5560.279754935694,1.0008027208471124,0.0,18.53902796845835,18.91487714109681,1200,5575.096060803805,400,9656.632899775645,0.99,5.639597276129939,33.429410259667655,NONE,OK,100,5555.819982413007,0,
2026-01-01 01:30:00,SOLAR_07,solar,ZONE_B,206210.88666940684,0.0,0.0,1.0,0.0,20.53902796845835,20.53902796845835,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:30:00,SOLAR_08,solar,ZONE_B,103087.67414437036,0.0,0.0,1.0,0.0,20.53902796845835,20.53902796845835,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:30:00,SOLAR_09,solar,ZONE_B,245486.4778242992,0.0,0.0,1.0,0.0,20.53902796845835,20.53902796845835,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:30:00,SOLAR_10,solar,ZONE_B,224866.3961200633,0.0,0.0,1.0,0.0,20.53902796845835,20.53902796845835,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:30:00,WIND_04,wind,ZONE_B,142467.82213565524,822.0044381869968,823.5402804641622,1.0018684111737313,0.0,20.53902796845835,20.62539132149378,1200,1679.2874201333934,400,2908.696455196409,0.99,4.614215953197222,195.8034314567331,NONE,OK,100,822.0044381869968,0,
2026-01-01 01:30:00,WIND_05,wind,ZONE_B,136364.99344142014,786.7926114253052,776.8744439886603,0.987394178221021,0.0,20.53902796845835,20.625249240905184,1200,1676.5247420217618,400,2903.9112159730284,0.99,4.614215953197222,266.23841354459745,NONE,OK,100,786.7926114253052,0,
2026-01-01 01:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,17.050505750642376,17.050505750642376,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:45:00,SOLAR_02,solar,ZONE_A,242607.14596148743,0.0,0.0,1.0,0.0,17.050505750642376,17.050505750642376,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:45:00,SOLAR_03,solar,ZONE_A,209799.0912717108,0.0,0.0,1.0,0.0,17.050505750642376,17.050505750642376,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:45:00,SOLAR_04,solar,ZONE_A,189798.7726295555,0.0,0.0,1.0,0.0,17.050505750642376,17.050505750642376,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:45:00,SOLAR_05,solar,ZONE_A,123402.79606636548,0.0,0.0,1.0,0.0,17.050505750642376,17.050505750642376,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
2026-01-01 01:45:00,SOLAR_06,solar,ZONE_A,123399.1780504304,0.0,0.0,1.0,0.0,17.050505750642376,17.050505750642376,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,100,0.0,0,
