timestamp,zone_id,net_load_mw,transmission_utilization,transmission_headroom_mw,grid_stress_indicator,curtailment_flag,net_load_lag_1,net_load_lag_4,net_load_lag_96,transmission_utilization_lag_1,transmission_utilization_lag_4,transmission_utilization_lag_96,curtailment_flag,curtailment_lag_1,curtailment_lag_4,curtailment_lag_96
2026-01-01 05:00:00,ZONE_A,2236.9631269272304,0.5380961037187615,1616.6636369843347,0.684780093694453,0,2282.1169615451204,2281.2456577265357,,0.5417129232596194,0.5383927499454374,,0,0.5957792006018572,0.0028996499101849,
2026-01-01 05:15:00,ZONE_A,2243.0093016667147,0.5334610459007744,1632.8863393472895,0.6712704681722792,1,2236.9631269272304,2263.489212724411,,0.5380961037187615,0.535965138516363,,1,0.0,0.0,
2026-01-01 05:30:00,ZONE_A,2256.9979339901633,0.540710079609832,1607.514721365588,0.6857043231340563,0,2243.0093016667147,2254.787660584536,,0.5334610459007744,0.5336583822464009,,0,0.031168566037234,0.0,
2026-01-01 05:45:00,ZONE_A,2195.604007325831,0.5337238698863727,1631.9664553976957,0.6724441138052726,1,2256.9979339901633,2282.1169615451204,,0.540710079609832,0.5417129232596194,,1,0.0,0.5957792006018572,
2026-01-01 06:00:00,ZONE_A,2490.287226702513,0.6152070176466549,1346.775438236708,0.7470700801387908,1,2195.604007325831,2236.9631269272304,,0.5337238698863727,0.5380961037187615,,1,0.7315265285175485,0.0,
2026-01-01 06:15:00,ZONE_A,2504.2722836183616,0.6261879065187698,1308.3423271843058,0.7205141721108639,1,2490.287226702513,2243.0093016667147,,0.6152070176466549,0.5334610459007744,,1,0.6452363045576988,0.031168566037234,
2026-01-01 06:30:00,ZONE_A,2534.5184186420506,0.6270845619874585,1305.204033043895,0.731955664678041,0,2504.2722836183616,2256.9979339901633,,0.6261879065187698,0.540710079609832,,0,0.5516019899548184,0.0,
2026-01-01 06:45:00,ZONE_A,2577.4765226057793,0.6352633193555054,1276.578382255731,0.7214487557061137,1,2534.5184186420506,2195.604007325831,,0.6270845619874585,0.5337238698863727,,1,0.0,0.7315265285175485,
2026-01-01 07:00:00,ZONE_A,2610.2100743824885,0.64687567352148,1235.9351426748199,0.7292968075115884,0,2577.4765226057793,2490.287226702513,,0.6352633193555054,0.6152070176466549,,0,0.2602286702747776,0.6452363045576988,
2026-01-01 07:15:00,ZONE_A,2594.9336332803728,0.6668716263574762,1165.9493077488332,0.7700104636333197,1,2610.2100743824885,2504.2722836183616,,0.64687567352148,0.6261879065187698,,1,0.0,0.5516019899548184,
2026-01-01 07:30:00,ZONE_A,2488.853504517178,0.6671039445802104,1165.1361939692638,0.7532643968903048,0,2594.9336332803728,2534.5184186420506,,0.6668716263574762,0.6270845619874585,,0,1.6250599496889038,0.0,
2026-01-01 07:45:00,ZONE_A,2428.860308303698,0.6934738265474286,1072.8416070839999,0.7700673695097542,1,2488.853504517178,2577.4765226057793,,0.6671039445802104,0.6352633193555054,,1,0.0,0.2602286702747776,
2026-01-01 08:00:00,ZONE_A,2393.057642507014,0.7024034187136904,1041.5880345020837,0.8002905473872605,1,2428.860308303698,2610.2100743824885,,0.6934738265474286,0.64687567352148,,1,0.563728757736385,0.0,
2026-01-01 08:15:00,ZONE_A,2214.367254721386,0.68991370806981,1085.302021755665,0.7707179230589059,0,2393.057642507014,2594.9336332803728,,0.7024034187136904,0.6668716263574762,,0,1.7844854622687762,1.6250599496889038,
2026-01-01 08:30:00,ZONE_A,2234.5005583875336,0.7091348031227904,1018.0281890702336,0.769756280726954,1,2214.367254721386,2488.853504517178,,0.68991370806981,0.6671039445802104,,1,0.0,0.0,
2026-01-01 08:45:00,ZONE_A,2134.8893593120365,0.7256373292808449,960.2693475170427,0.7637042696899472,1,2234.5005583875336,2428.860308303698,,0.7091348031227904,0.6934738265474286,,1,5.217160279358609,0.563728757736385,
2026-01-01 09:00:00,ZONE_A,2170.7550883686386,0.736535586691839,922.1254465785632,0.8112896526596439,0,2134.8893593120365,2393.057642507014,,0.7256373292808449,0.7024034187136904,,0,4.617217837095723,1.7844854622687762,
2026-01-01 09:15:00,ZONE_A,2069.2093061027153,0.7469179783529623,885.7870757646319,0.8116430137722518,0,2170.7550883686386,2214.367254721386,,0.736535586691839,0.68991370806981,,0,0.0,0.0,
2026-01-01 09:30:00,ZONE_A,2069.622602022239,0.7645366652993757,824.1216714521852,0.8115291867577967,0,2069.2093061027153,2234.5005583875336,,0.7469179783529623,0.7091348031227904,,0,0.0,5.217160279358609,
2026-01-01 09:45:00,ZONE_A,2163.1799230104325,0.7698392447840066,805.562643255977,0.818505468109771,0,2069.622602022239,2134.8893593120365,,0.7645366652993757,0.7256373292808449,,0,0.0,4.617217837095723,
2026-01-01 10:00:00,ZONE_A,1829.6373287873794,0.6910153221248038,1081.4463725631867,0.7774921772423098,1,2163.1799230104325,2170.7550883686386,,0.7698392447840066,0.736535586691839,,1,0.0,0.0,
2026-01-01 10:15:00,ZONE_A,1722.3882692013394,0.6834889094232945,1107.7888170184692,0.7450440887673448,0,1829.6373287873794,2069.2093061027153,,0.6910153221248038,0.7469179783529623,,0,7.680331074715696,0.0,
2026-01-01 10:30:00,ZONE_A,1714.0179906038277,0.6725275362338624,1146.1536231814816,0.7554622861325355,0,1722.3882692013394,2069.622602022239,,0.6834889094232945,0.7645366652993757,,0,0.0,0.0,
2026-01-01 10:45:00,ZONE_A,1727.0254784951908,0.6808450036462276,1117.0424872382036,0.7701153713684699,0,1714.0179906038277,2163.1799230104325,,0.6725275362338624,0.7698392447840066,,0,0.0,0.0,
2026-01-01 11:00:00,ZONE_A,1678.5187880505018,0.6808626397075019,1116.980761023743,0.7646509455279245,1,1727.0254784951908,1829.6373287873794,,0.6808450036462276,0.6910153221248038,,1,0.0,7.680331074715696,
2026-01-01 11:15:00,ZONE_A,1733.312037964658,0.6992457953539469,1052.6397162611856,0.7896069414251741,0,1678.5187880505018,1722.3882692013394,,0.6808626397075019,0.6834889094232945,,0,5.937915374669046,0.0,
2026-01-01 11:30:00,ZONE_A,1612.0544835503888,0.6889781442080474,1088.5764952718341,0.7445938105331271,1,1733.312037964658,1714.0179906038277,,0.6992457953539469,0.6725275362338624,,1,0.0,0.0,
2026-01-01 11:45:00,ZONE_A,1685.0691194719209,0.7311814775394063,940.8648286120779,0.8124165814529286,0,1612.0544835503888,1727.0254784951908,,0.6889781442080474,0.6808450036462276,,0,1.55235802488869,0.0,
2026-01-01 12:00:00,ZONE_A,1535.940114345289,0.709435995214696,1016.9740167485638,0.7924315480688734,1,1685.0691194719209,1678.5187880505018,,0.7311814775394063,0.6808626397075019,,1,0.0,5.937915374669046,
2026-01-01 12:15:00,ZONE_A,1443.2208338367532,0.7055090773239735,1030.7182293660926,0.7843788391590645,0,1535.940114345289,1733.312037964658,,0.709435995214696,0.6992457953539469,,0,13.349979885620996,0.0,
2026-01-01 12:30:00,ZONE_A,1507.900623366689,0.7156354959638086,995.2757641266699,0.8059678084923038,0,1443.2208338367532,1612.0544835503888,,0.7055090773239735,0.6889781442080474,,0,0.0,1.55235802488869,
2026-01-01 12:45:00,ZONE_A,1496.8564793003893,0.6997544085671443,1050.859570014995,0.7735656340794508,1,1507.900623366689,1685.0691194719209,,0.7156354959638086,0.7311814775394063,,1,0.0,0.0,
2026-01-01 13:00:00,ZONE_A,1479.53564980551,0.7073966119455497,1024.1118581905762,0.779575676519721,0,1496.8564793003893,1535.940114345289,,0.6997544085671443,0.709435995214696,,0,10.57419701183835,13.349979885620996,
2026-01-01 13:15:00,ZONE_A,1514.5931836258503,0.7181926027261024,986.3258904586414,0.7967554380258624,1,1479.53564980551,1443.2208338367532,,0.7073966119455497,0.7055090773239735,,1,0.0,0.0,
2026-01-01 13:30:00,ZONE_A,1488.7022890107437,0.7306155267531625,942.8456563639311,0.7883739074628668,0,1514.5931836258503,1507.900623366689,,0.7181926027261024,0.7156354959638086,,0,1.321472099097491,0.0,
2026-01-01 13:45:00,ZONE_A,1438.8019140177134,0.7321621029602392,937.432639639163,0.774971283388237,0,1488.7022890107437,1496.8564793003893,,0.7306155267531625,0.6997544085671443,,0,0.0,10.57419701183835,
2026-01-01 14:00:00,ZONE_A,1301.2625675489417,0.7251507522371475,961.9723671699835,0.7945028330249668,0,1438.8019140177134,1479.53564980551,,0.7321621029602392,0.7073966119455497,,0,0.0,0.0,
2026-01-01 14:15:00,ZONE_A,1330.6005634151877,0.7222759249912897,972.0342625304861,0.7973327065008458,1,1301.2625675489417,1514.5931836258503,,0.7251507522371475,0.7181926027261024,,1,0.0,1.321472099097491,
2026-01-01 14:30:00,ZONE_A,1324.2935583660715,0.7197659847496435,980.8190533762477,0.792944310826124,1,1330.6005634151877,1488.7022890107437,,0.7222759249912897,0.7306155267531625,,1,1.15545089817374,0.0,
2026-01-01 14:45:00,ZONE_A,1495.023063417333,0.715585365404742,995.4512210834027,0.7694566207790942,1,1324.2935583660715,1438.8019140177134,,0.7197659847496435,0.7321621029602392,,1,29.82189629661116,0.0,
2026-01-01 15:00:00,ZONE_A,1369.0313263591831,0.7106750372023611,1012.6373697917361,0.7771286560802951,1,1495.023063417333,1301.2625675489417,,0.715585365404742,0.7251507522371475,,1,40.28192492739345,0.0,
2026-01-01 15:15:00,ZONE_A,1451.3355644301732,0.7144376266817758,999.4683066137845,0.7909149847555027,1,1369.0313263591831,1330.6005634151877,,0.7106750372023611,0.7222759249912897,,1,16.793568068140985,1.15545089817374,
2026-01-01 15:30:00,ZONE_A,1561.2140287525551,0.6914099243109204,1080.0652649117787,0.7940831123903958,1,1451.3355644301732,1324.2935583660715,,0.7144376266817758,0.7197659847496435,,1,4.444789860095398,29.82189629661116,
2026-01-01 15:45:00,ZONE_A,1601.8051597702668,0.6952582705283364,1066.5960531508226,0.7575694372476593,1,1561.2140287525551,1495.023063417333,,0.6914099243109204,0.715585365404742,,1,1.322390327364701,40.28192492739345,
2026-01-01 16:00:00,ZONE_A,1694.748537134308,0.7262605340119509,958.0881309581719,0.7713002634273333,1,1601.8051597702668,1369.0313263591831,,0.6952582705283364,0.7106750372023611,,1,15.952137233981604,16.793568068140985,
2026-01-01 16:15:00,ZONE_A,1746.2216714432084,0.7302972152845512,943.9597465040711,0.7955050181916554,0,1694.748537134308,1451.3355644301732,,0.7262605340119509,0.7144376266817758,,0,7.354773396451719,4.444789860095398,
2026-01-01 16:30:00,ZONE_A,1763.0810028320836,0.7125664094166079,1006.0175670418726,0.7936964855766927,1,1746.2216714432084,1561.2140287525551,,0.7302972152845512,0.6914099243109204,,1,0.0,1.322390327364701,
2026-01-01 16:45:00,ZONE_A,1872.1434558957205,0.7171567353063206,989.9514264278778,0.7921794221429423,1,1763.0810028320836,1601.8051597702668,,0.7125664094166079,0.6952582705283364,,1,11.1139440615716,15.952137233981604,
2026-01-01 17:00:00,ZONE_A,1883.983645484508,0.7000206792788847,1049.9276225239037,0.7885886381435259,0,1872.1434558957205,1694.748537134308,,0.7171567353063206,0.7262605340119509,,0,1.8585582880608629,7.354773396451719,
2026-01-01 17:15:00,ZONE_A,1939.1032810007496,0.6891486534927448,1087.9797127753932,0.779460790591123,1,1883.983645484508,1746.2216714432084,,0.7000206792788847,0.7302972152845512,,1,0.0,0.0,
2026-01-01 17:30:00,ZONE_A,2094.520334805982,0.7038345549037117,1036.5790578370088,0.8012519082091477,1,1939.1032810007496,1763.0810028320836,,0.6891486534927448,0.7125664094166079,,1,11.278261087306989,11.1139440615716,
2026-01-01 17:45:00,ZONE_A,2137.315500910413,0.6908978922140914,1081.8573772506802,0.7834625708811023,1,2094.520334805982,1872.1434558957205,,0.7038345549037117,0.7171567353063206,,1,6.692344349467248,1.8585582880608629,
2026-01-01 18:00:00,ZONE_A,2153.0667603368433,0.6756291035380624,1135.2981376167818,0.7626004492600911,1,2137.315500910413,1883.983645484508,,0.6908978922140914,0.7000206792788847,,1,7.048419914990973,0.0,
2026-01-01 18:15:00,ZONE_A,2177.9568231294493,0.6810811971168323,1116.215810091087,0.7832274505422163,0,2153.0667603368433,1939.1032810007496,,0.6756291035380624,0.6891486534927448,,0,10.749732146888846,11.278261087306989,
2026-01-01 18:30:00,ZONE_A,2213.0694271836746,0.6918579305013678,1078.4972432452128,0.7612990743451968,1,2177.9568231294493,2094.520334805982,,0.6810811971168323,0.7038345549037117,,1,0.0,6.692344349467248,
2026-01-01 18:45:00,ZONE_A,2194.2280642264695,0.6833193901186149,1108.3821345848478,0.7875760852837258,1,2213.0694271836746,2137.315500910413,,0.6918579305013678,0.6908978922140914,,1,0.2573135590830588,7.048419914990973,
2026-01-01 19:00:00,ZONE_A,2179.783404459597,0.6810326513131141,1116.3857204041005,0.7721080247119833,1,2194.2280642264695,2153.0667603368433,,0.6833193901186149,0.6756291035380624,,1,0.8453144008171876,10.749732146888846,
2026-01-01 19:15:00,ZONE_A,2223.73704408892,0.689148313144791,1087.9809039932315,0.7800268108142037,1,2179.783404459597,2177.9568231294493,,0.6810326513131141,0.6810811971168323,,1,13.955056473563443,0.0,
2026-01-01 19:30:00,ZONE_A,2195.5427026040406,0.683269628505072,1108.5563002322478,0.7823142684784326,1,2223.73704408892,2213.0694271836746,,0.689148313144791,0.6918579305013678,,1,18.342770162844545,0.2573135590830588,
2026-01-01 19:45:00,ZONE_A,2246.990110838726,0.6973697055030775,1059.2060307392285,0.7668265156801193,0,2195.5427026040406,2194.2280642264695,,0.683269628505072,0.6833193901186149,,0,4.252486766380002,0.8453144008171876,
2026-01-01 20:00:00,ZONE_A,2238.3198939299727,0.6945444448194941,1069.0944431317707,0.7708535833063341,0,2246.990110838726,2179.783404459597,,0.6973697055030775,0.6810326513131141,,0,0.0,13.955056473563443,
2026-01-01 20:15:00,ZONE_A,2201.912206640287,0.6868343986498874,1096.0796047253943,0.7931274817600786,1,2238.3198939299727,2223.73704408892,,0.6945444448194941,0.689148313144791,,1,0.0,18.342770162844545,
2026-01-01 20:30:00,ZONE_A,2210.2088956809494,0.6869503670454061,1095.6737153410786,0.760044880176135,0,2201.912206640287,2195.5427026040406,,0.6868343986498874,0.683269628505072,,0,2.1808762770776866,4.252486766380002,
2026-01-01 20:45:00,ZONE_A,2185.607900192744,0.6819652122293194,1113.121757197382,0.758829837441155,0,2210.2088956809494,2246.990110838726,,0.6869503670454061,0.6973697055030775,,0,0.0,0.0,
2026-01-01 21:00:00,ZONE_A,2126.406379604282,0.6675622631279858,1163.5320790520495,0.7626761649890728,1,2185.607900192744,2238.3198939299727,,0.6819652122293194,0.6945444448194941,,1,0.0,0.0,
2026-01-01 21:15:00,ZONE_A,2033.414387405136,0.64674007265931,1236.409745692415,0.7351775454119616,1,2126.406379604282,2201.912206640287,,0.6675622631279858,0.6868343986498874,,1,15.420399773063991,2.1808762770776866,
2026-01-01 21:30:00,ZONE_A,1979.9298644864384,0.6340651415675613,1280.7720045135352,0.752557309880656,1,2033.414387405136,2210.2088956809494,,0.64674007265931,0.6869503670454061,,1,12.800398190410531,0.0,
2026-01-01 21:45:00,ZONE_A,2006.218861612221,0.6411456628116011,1255.990180159396,0.7451721735898473,0,1979.9298644864384,2185.607900192744,,0.6340651415675613,0.6819652122293194,,0,18.487522447410925,0.0,
2026-01-01 22:00:00,ZONE_A,1983.634033350645,0.6381945792166307,1266.3189727417925,0.7301958025476682,1,2006.218861612221,2126.406379604282,,0.6411456628116011,0.6675622631279858,,1,0.0,15.420399773063991,
2026-01-01 22:15:00,ZONE_A,1903.3456721479147,0.6178809950415565,1337.4165173545525,0.7514937482020481,1,1983.634033350645,2033.414387405136,,0.6381945792166307,0.64674007265931,,1,5.745656825460856,12.800398190410531,
2026-01-01 22:30:00,ZONE_A,1875.2853619680818,0.6082316245401821,1371.1893141093628,0.7250053194934136,1,1903.3456721479147,1979.9298644864384,,0.6178809950415565,0.6340651415675613,,1,2.066421593924133,18.487522447410925,
2026-01-01 22:45:00,ZONE_A,1838.1562451463078,0.6014649021342768,1394.872842530031,0.7123596580755499,1,1875.2853619680818,2006.218861612221,,0.6082316245401821,0.6411456628116011,,1,24.94402344590128,0.0,
2026-01-01 23:00:00,ZONE_A,1819.13698665332,0.5990990086021035,1403.1534698926375,0.7469218390472384,1,1838.1562451463078,1983.634033350645,,0.6014649021342768,0.6381945792166307,,1,14.015227888604272,5.745656825460856,
2026-01-01 23:15:00,ZONE_A,1826.226557679683,0.5971606601318666,1409.9376895384667,0.7039873486604452,1,1819.13698665332,1903.3456721479147,,0.5990990086021035,0.6178809950415565,,1,10.424402857135648,2.066421593924133,
2026-01-01 23:30:00,ZONE_A,1751.95166555763,0.5836208266850231,1457.3271066024192,0.7273909754010186,0,1826.226557679683,1875.2853619680818,,0.5971606601318666,0.6082316245401821,,0,27.69982458548077,24.94402344590128,
2026-01-01 23:45:00,ZONE_A,1778.0956697832585,0.5898829869219872,1435.409545773045,0.7413556261886435,1,1751.95166555763,1838.1562451463078,,0.5836208266850231,0.6014649021342768,,1,0.0,14.015227888604272,
2026-01-02 00:00:00,ZONE_A,1684.5719504092567,0.5680035105361776,1511.9877131233784,0.6889430890430075,0,1778.0956697832585,1819.13698665332,2212.5396158116373,0.5898829869219872,0.5990990086021035,0.5390008002569371,0,4.178815286242184,10.424402857135648,1.7211777506500283
2026-01-02 00:15:00,ZONE_A,1653.3480387957604,0.5588105847070475,1544.1629535253337,0.6938543173002418,0,1684.5719504092567,1826.226557679683,2209.9472060718476,0.5680035105361776,0.5971606601318666,0.5327577686759203,0,0.0,27.69982458548077,1.4237993357876777
2026-01-02 00:30:00,ZONE_A,1723.947575835711,0.5754254576373155,1486.010898269396,0.6946940909700252,1,1653.3480387957604,1751.95166555763,2220.2001361161347,0.5588105847070475,0.5836208266850231,0.5444761578219168,1,0.0,0.0,0.0
2026-01-02 00:45:00,ZONE_A,1665.637843032624,0.5640201853220105,1525.9293513729633,0.6956658979005408,0,1723.947575835711,1778.0956697832585,2190.248418327368,0.5754254576373155,0.5898829869219872,0.5377816314396151,0,14.741183500975469,4.178815286242184,0.9268998787963484
2026-01-02 01:00:00,ZONE_A,1746.3862012167165,0.5825877190282209,1460.942983401227,0.6914592177219918,1,1665.637843032624,1684.5719504092567,2181.497136867905,0.5640201853220105,0.5680035105361776,0.5370493612935916,1,0.0,0.0,1.8835815733294083
2026-01-02 01:15:00,ZONE_A,1692.6981079397829,0.5708148890017709,1502.147888493802,0.7209787178728031,1,1746.3862012167165,1653.3480387957604,2225.4228713993957,0.5825877190282209,0.5588105847070475,0.5350270598776544,1,6.978123270375932,0.0,0.0
2026-01-02 01:30:00,ZONE_A,1657.2679090673964,0.5597711397874369,1540.8010107439711,0.7131927737356181,0,1692.6981079397829,1723.947575835711,2251.0255615979972,0.5708148890017709,0.5754254576373155,0.5331543365674649,0,3.218175156063125,14.741183500975469,0.3616167893587434
2026-01-02 01:45:00,ZONE_A,1685.5247488454997,0.5677020417208993,1513.0428539768525,0.698534748531188,1,1657.2679090673964,1665.637843032624,2301.0506258176333,0.5597711397874369,0.5640201853220105,0.5469357497928476,1,0.0,0.0,0.0
2026-01-02 02:00:00,ZONE_A,1678.5311766746836,0.5648923845474354,1522.876654083976,0.7055147087559868,1,1685.5247488454997,1746.3862012167165,2273.233784481046,0.5677020417208993,0.5825877190282209,0.5395432811213213,1,4.396045687462674,6.978123270375932,0.0079247264381976
2026-01-02 02:15:00,ZONE_A,1683.6118637840798,0.5682721198584155,1511.0475804955456,0.6922171864570559,1,1678.5311766746836,1692.6981079397829,2281.2321624574656,0.5648923845474354,0.5708148890017709,0.5394481625211534,1,15.602129620857228,3.218175156063125,0.0590655607754246
2026-01-02 02:30:00,ZONE_A,1683.5311942505546,0.5672597898137917,1514.5907356517291,0.732666108105907,1,1683.6118637840798,1657.2679090673964,2310.320349516153,0.5682721198584155,0.5597711397874369,0.5464957171109852,1,5.882939820552565,0.0,0.0
2026-01-02 02:45:00,ZONE_A,1670.6682823787737,0.5639552344426603,1526.156679450689,0.6887323949924347,0,1683.5311942505546,1685.5247488454997,2262.5983802601404,0.5672597898137917,0.5677020417208993,0.5334027909486103,0,6.726138631987055,4.396045687462674,0.0056287191661876
2026-01-02 03:00:00,ZONE_A,1685.922011848298,0.5672206022449303,1514.727892142744,0.6858638888496655,1,1670.6682823787737,1678.5311766746836,2290.906080919308,0.5639552344426603,0.5648923845474354,0.5423188435366446,1,0.0,15.602129620857228,0.0
2026-01-02 03:15:00,ZONE_A,1707.9530965698423,0.5717507679752245,1498.8723120867144,0.7134912892440367,0,1685.922011848298,1683.6118637840798,2342.0740469716966,0.5672206022449303,0.5682721198584155,0.5566909135360282,0,18.526710945331047,5.882939820552565,0.14505639979361
2026-01-02 03:30:00,ZONE_A,1766.9238570681468,0.5873336065752062,1444.3323769867784,0.7408816391249231,1,1707.9530965698423,1683.5311942505546,2284.161626307024,0.5717507679752245,0.5672597898137917,0.5416437654169304,1,0.0,6.726138631987055,0.0217982715115852
2026-01-02 03:45:00,ZONE_A,1695.5055425990327,0.5685786273420178,1509.9748043029376,0.7030761835205273,1,1766.9238570681468,1670.6682823787737,2248.55313839589,0.5873336065752062,0.5639552344426603,0.5294267511578518,1,4.276147747383334,0.0,0.0
2026-01-02 04:00:00,ZONE_A,1664.5323240860662,0.5645022124492257,1524.24225642771,0.6834794479826817,1,1695.5055425990327,1685.922011848298,2281.2456577265357,0.5685786273420178,0.5672206022449303,0.5383927499454374,1,17.562393266875347,18.526710945331047,0.0028996499101849
2026-01-02 04:15:00,ZONE_A,1701.7660335398987,0.5732747871257549,1493.538245059858,0.7016756247707554,1,1664.5323240860662,1707.9530965698423,2263.489212724411,0.5645022124492257,0.5717507679752245,0.535965138516363,1,8.90090152824439,0.0,0.0
2026-01-02 04:30:00,ZONE_A,1688.388810976533,0.5671253429701298,1515.0612996045456,0.7310869650474137,0,1701.7660335398987,1766.9238570681468,2254.787660584536,0.5732747871257549,0.5873336065752062,0.5336583822464009,0,7.665858201001697,4.276147747383334,0.0
2026-01-02 04:45:00,ZONE_A,1666.5439086438842,0.5630649094071762,1529.2728170748833,0.6961557792619257,1,1688.388810976533,1695.5055425990327,2282.1169615451204,0.5671253429701298,0.5685786273420178,0.5417129232596194,1,0.0,17.562393266875347,0.5957792006018572
2026-01-02 05:00:00,ZONE_A,1702.3794060790256,0.5707692724651641,1502.3075463719256,0.6972009436181155,0,1666.5439086438842,1664.5323240860662,2236.9631269272304,0.5630649094071762,0.5645022124492257,0.5380961037187615,0,10.783933163282654,8.90090152824439,0.0
2026-01-02 05:15:00,ZONE_A,1616.9723950074322,0.5529487305754921,1564.6794429857775,0.70855159637694,0,1702.3794060790256,1701.7660335398987,2243.0093016667147,0.5707692724651641,0.5732747871257549,0.5334610459007744,0,0.0,7.665858201001697,0.031168566037234
2026-01-02 05:30:00,ZONE_A,1710.9140361504196,0.5717751735366485,1498.78689262173,0.7294371097438153,1,1616.9723950074322,1688.388810976533,2256.9979339901633,0.5529487305754921,0.5671253429701298,0.540710079609832,1,0.0,0.0,0.0
2026-01-02 05:45:00,ZONE_A,1667.6809737709684,0.5636863149319566,1527.097897738152,0.7220600775269568,0,1710.9140361504196,1666.5439086438842,2195.604007325831,0.5717751735366485,0.5630649094071762,0.5337238698863727,0,23.628281035987243,10.783933163282654,0.7315265285175485
