timestamp,zone_id,solar_generation_mw,wind_generation_mw,wind_speed_ms,renewable_available_mw,renewable_dispatched_mw,total_renewable_generation_mw,renewable_share,solar_share,wind_share,solar_lag_1,wind_lag_1,solar_lag_4,wind_lag_4,solar_lag_96,wind_lag_96,solar_rolling_mean_1h,wind_rolling_mean_1h,solar_rolling_mean_6h,wind_rolling_mean_6h
2026-01-01 02:30:00,ZONE_A,0.0,2.422086283881097,4.4364441628443165,2.422086283881097,2.422086283881097,2.422086283881097,0.001047278869617506,0.0,0.001047278869617506,0.0,6.857343999545278,0.0,15.06082351867245,,,0.0,12.598960756767863,,
2026-01-01 02:45:00,ZONE_A,0.0,4.324645010276505,4.74525410924869,4.330273729442693,4.324645010276505,4.324645010276505,0.0019077158606921056,0.0,0.0019077158606921056,0.0,2.422086283881097,0.0,13.26337603997862,,,0.0,9.439276448070023,,
2026-01-01 03:00:00,ZONE_A,0.0,7.231329772898063,5.054824073500111,7.231329772898063,7.231329772898063,7.231329772898063,0.0031466046108704895,0.0,0.0031466046108704895,0.0,4.324645010276505,0.0,15.2142994688751,,,0.0,7.204593690644495,,
2026-01-01 03:15:00,ZONE_A,0.0,6.362732566287867,4.979066490286751,6.507788966081477,6.362732566287867,6.362732566287867,0.0027093480317318262,0.0,0.0027093480317318262,0.0,7.231329772898063,0.0,6.857343999545278,,,0.0,5.208851266650235,,
2026-01-01 03:30:00,ZONE_A,0.0,11.62557826573148,5.408177436939092,11.647376537243064,11.62557826573148,11.62557826573148,0.005063874492625284,0.0,0.005063874492625284,0.0,6.362732566287867,0.0,2.422086283881097,,,0.0,5.0851984083358825,,
2026-01-01 03:45:00,ZONE_A,0.0,4.453861004793004,4.762366174293011,4.453861004793004,4.453861004793004,4.453861004793004,0.00197685182779182,0.0,0.00197685182779182,0.0,11.62557826573148,0.0,4.324645010276505,,,0.0,7.3860714037984785,,
2026-01-01 04:00:00,ZONE_A,0.0,3.1384260261360386,4.566601969895177,3.141325676046224,3.1384260261360386,3.1384260261360386,0.001373860923151062,0.0,0.001373860923151062,0.0,4.453861004793004,0.0,7.231329772898063,,,0.0,7.418375402427603,,
2026-01-01 04:15:00,ZONE_A,0.0,12.42597748228524,5.472934653076197,12.42597748228524,12.42597748228524,12.42597748228524,0.005459771759402302,0.0,0.005459771759402302,0.0,3.1384260261360386,0.0,6.362732566287867,,,0.0,6.395149465737097,,
2026-01-01 04:30:00,ZONE_A,0.0,13.056139814871068,5.510511824543097,13.056139814871068,13.056139814871068,13.056139814871068,0.005757071899119178,0.0,0.005757071899119178,0.0,12.42597748228524,0.0,11.62557826573148,,,0.0,7.910960694736441,,
2026-01-01 04:45:00,ZONE_A,0.0,13.91942425890039,5.579983707565947,14.515203459502247,13.91942425890039,13.91942425890039,0.006062370938440558,0.0,0.006062370938440558,0.0,13.056139814871068,0.0,4.453861004793004,,,0.0,8.268601082021338,,
2026-01-01 05:00:00,ZONE_A,0.0,46.51534331227258,6.848254329848204,46.51534331227258,46.51534331227258,46.51534331227258,0.02037038838706187,0.0,0.02037038838706187,0.0,13.91942425890039,0.0,3.1384260261360386,,,0.0,10.634991895548184,,
2026-01-01 05:15:00,ZONE_A,0.0,24.176126080752425,6.07861613863138,24.20729464678966,24.176126080752425,24.176126080752425,0.010663497473504981,0.0,0.010663497473504981,0.0,46.51534331227258,0.0,12.42597748228524,,,0.0,21.47922121708232,,
2026-01-01 05:30:00,ZONE_A,0.0,35.59323333115364,6.516652840284542,35.59323333115364,35.59323333115364,35.59323333115364,0.015525329521678774,0.0,0.015525329521678774,0.0,24.176126080752425,0.0,13.056139814871068,,,0.0,24.416758366699113,,
2026-01-01 05:45:00,ZONE_A,0.0,72.64735238838915,7.431845294178997,73.3788789169067,72.64735238838915,72.64735238838915,0.03202791087383811,0.0,0.03202791087383811,0.0,35.59323333115364,0.0,13.91942425890039,,,0.0,30.05103174576976,,
2026-01-01 06:00:00,ZONE_A,0.0,63.12651671201204,7.253173434604796,63.77175301656974,63.12651671201204,63.12651671201204,0.024722400306186488,0.0,0.024722400306186488,0.0,72.64735238838915,0.0,46.51534331227258,,,0.0,44.73301377814195,0.0,31.71266410024621
2026-01-01 06:15:00,ZONE_A,0.0,87.64543416340248,7.725970367374961,88.1970361533573,87.64543416340248,87.64543416340248,0.03381489835194765,0.0,0.03381489835194765,0.0,63.12651671201204,0.0,24.176126080752425,,,0.0,48.88580712807681,0.0,31.25186716274335
2026-01-01 06:30:00,ZONE_A,0.0,60.45803861888851,7.185859643908963,60.45803861888851,60.45803861888851,60.45803861888851,0.02329810679003363,0.0,0.02329810679003363,0.0,87.64543416340248,0.0,35.59323333115364,,,0.0,64.75313414873932,0.0,32.61751684264002
2026-01-01 06:45:00,ZONE_A,0.0,46.08011109789666,6.808156826346919,46.34033976817144,46.08011109789666,46.08011109789666,0.01756398566203061,0.0,0.01756398566203061,0.0,60.45803861888851,0.0,72.64735238838915,,,0.0,70.96933547067306,0.0,31.565000905287864
2026-01-01 07:00:00,ZONE_A,0.0,54.01676240392728,7.019888355173118,54.01676240392728,54.01676240392728,54.01676240392728,0.020274836083057468,0.0,0.020274836083057468,0.0,46.08011109789666,0.0,63.12651671201204,,,0.0,64.32752514804993,0.0,29.640765569272066
2026-01-01 07:15:00,ZONE_A,66.2511929152022,73.18565377661402,7.459100025383943,141.06190664150512,139.4368466918162,139.4368466918162,0.05099413108542424,0.02422904774625713,0.026765083339167113,0.0,54.01676240392728,0.0,87.64543416340248,,,0.0,62.050086571028736,0.0,27.788588915407654
2026-01-01 07:30:00,ZONE_A,138.66340784471592,107.89312222545928,8.075615107207378,246.5565300701752,246.5565300701752,246.5565300701752,0.09013512670957544,0.050692000866931756,0.039443125842643686,66.2511929152022,73.18565377661402,0.0,60.45803861888851,,,16.56279822880055,58.435141474331616,2.7604663714667583,28.866692308268373
2026-01-01 07:45:00,ZONE_A,220.9109586919112,178.23547307508548,8.938910830024101,399.71016052473306,399.1464317669967,399.14643176699667,0.14114055179268026,0.07811542863804803,0.06302512315463221,138.66340784471592,107.89312222545928,0.0,46.08011109789666,,,51.22865018997953,70.29391237597432,8.538108364996589,32.73470475438449
2026-01-01 08:00:00,ZONE_A,293.59665176310506,172.73589588479413,8.90181522281875,468.117033110168,466.3325476478992,466.3325476478992,0.16308811202245702,0.10267806498531733,0.060410047037139696,220.9109586919112,178.23547307508548,0.0,54.01676240392728,,,106.45638986295732,103.33275287027152,17.74273164382622,39.608542130847276
2026-01-01 08:15:00,ZONE_A,364.2483220508177,232.67810342717547,9.558301688163672,596.9264254779931,596.9264254779931,596.9264254779932,0.21233157876115552,0.1295660871776957,0.0827654915834598,293.59665176310506,172.73589588479413,66.2511929152022,73.18565377661402,,,179.8555528037336,133.01253624048823,29.97592546728893,46.17194198151057
2026-01-01 08:30:00,ZONE_A,424.272921794422,219.25313885794856,9.37003402426664,648.7432209317292,643.5260606523706,643.5260606523706,0.22359975977812455,0.14741799780015843,0.07618176197796611,364.2483220508177,232.67810342717547,138.66340784471592,107.89312222545928,,,254.35483508763747,172.8856486531286,45.152938886073,55.581140290995165
2026-01-01 08:45:00,ZONE_A,502.0560155288387,268.4839645917016,9.866184245640188,775.1571979576361,770.5399801205403,770.5399801205403,0.2652069247263211,0.17279925163380122,0.09240767309251989,424.272921794422,219.25313885794856,220.9109586919112,178.23547307508548,,,325.757213575064,200.72565281125088,62.83097729417392,64.61576748158132
2026-01-01 09:00:00,ZONE_A,504.19783261137934,274.9531370305664,9.980303084458887,779.1509696419457,779.1509696419457,779.1509696419457,0.26412738382842094,0.1709199624314173,0.09320742139700364,502.0560155288387,268.4839645917016,293.59665176310506,172.73589588479413,,,396.0434777842959,223.28777569040494,83.74997794120887,75.62240579747402
2026-01-01 09:15:00,ZONE_A,569.5487048819605,321.6038592135092,10.225425933353945,891.1525640954695,891.1525640954695,891.1525640954696,0.30102825369650177,0.19239158246685273,0.10863667122964905,504.19783261137934,274.9531370305664,364.2483220508177,232.67810342717547,,,448.69377299636443,248.842085976848,104.758220966683,86.77748109987687
2026-01-01 09:30:00,ZONE_A,600.9699041570584,343.3263130334912,10.458355264066064,944.2962171905496,944.2962171905496,944.2962171905497,0.31331176247049425,0.19939817234826085,0.11391359012223339,569.5487048819605,321.6038592135092,424.272921794422,219.25313885794856,,,500.0188687041501,271.0735249234314,128.48941700343136,99.91252804351109
2026-01-01 09:45:00,ZONE_A,661.0064733867499,227.96178554775145,9.575767508677268,888.9682589345014,888.9682589345014,888.9682589345014,0.29125986221547745,0.21657089826010148,0.07468896395537597,600.9699041570584,343.3263130334912,502.0560155288387,268.4839645917016,,,544.1931142948092,302.0918184673171,153.52982967664212,113.73339199216774
2026-01-01 10:00:00,ZONE_A,713.93232367952,171.2437625379948,8.957500486303843,892.8564172922305,885.1760862175148,885.1760862175148,0.32605411529393047,0.2629765713303111,0.06307754396361935,661.0064733867499,227.96178554775145,504.19783261137934,274.9531370305664,,,583.930728759287,291.96127370632956,181.0717660677567,123.04622218145767
2026-01-01 10:15:00,ZONE_A,760.7115411147557,178.69471943628858,9.01389827820348,939.4062605510444,939.4062605510444,939.4062605510443,0.3529221546031329,0.2857889790559911,0.06713317554714182,713.93232367952,171.2437625379948,569.5487048819605,321.6038592135092,,,636.3643515263223,266.03393008318665,210.81894622107004,130.05061120278512
2026-01-01 10:30:00,ZONE_A,800.1162118783403,104.29994051502165,8.085894784400836,904.416152393362,904.416152393362,904.4161523933619,0.345403436940416,0.3055704929674067,0.03983294397300929,760.7115411147557,178.69471943628858,600.9699041570584,343.3263130334912,,,684.155060584521,230.3066451388815,242.51526043418485,136.97847545086861
2026-01-01 10:45:00,ZONE_A,786.4151460357218,139.01438406951257,8.543060891160701,925.4295301052344,925.4295301052344,925.4295301052343,0.3488954674460396,0.2964857626183359,0.052409704827703706,800.1162118783403,104.29994051502165,661.0064733867499,227.96178554775145,,,733.9416375148414,170.5500520092641,275.85343592911573,140.78030048004155
2026-01-01 11:00:00,ZONE_A,781.8538384712887,180.4316400398495,9.02241667261918,968.2233938858072,962.2854785111382,962.2854785111382,0.36439106475848204,0.296066561377255,0.06832450338122702,786.4151460357218,139.01438406951257,713.93232367952,171.2437625379948,,,765.2938056770845,148.3132016397044,308.62073368060413,145.99259047215037
2026-01-01 11:15:00,ZONE_A,788.7134427289577,188.8609953538804,9.202360476701964,977.574438082838,977.574438082838,977.5744380828381,0.3606106145426469,0.29094299953088076,0.06966761501176616,781.8538384712887,180.4316400398495,760.7115411147557,178.69471943628858,,,782.2741843750267,150.61017101516808,341.1979769502411,151.57243616913277
2026-01-01 11:30:00,ZONE_A,893.5439502905258,142.69873529583887,8.585736769685107,1037.7950436112533,1036.2426855863646,1036.2426855863646,0.3912864076066438,0.33740320410559815,0.05388320350104568,788.7134427289577,188.8609953538804,800.1162118783403,104.29994051502165,,,789.2746597785771,153.15173999456604,374.0610370639477,158.43430572217974
2026-01-01 11:45:00,ZONE_A,906.1754435191856,213.2072729402537,9.34481318606279,1119.382716459439,1119.382716459439,1119.3827164594393,0.3991449245508941,0.3231203445568336,0.07602457999406056,893.5439502905258,142.69873529583887,786.4151460357218,139.01438406951257,,,812.6315943816236,162.75143868977034,411.2920349927196,162.89703497070832
2026-01-01 12:00:00,ZONE_A,818.6270326370995,339.90472249815804,10.465279037907884,1171.8817350208783,1158.5317551352575,1158.5317551352575,0.4299661719454525,0.3038172496471149,0.12614892229833766,906.1754435191856,213.2072729402537,781.8538384712887,180.4316400398495,,,842.5716687524895,181.29966090745563,449.0493451393524,168.753698327036
2026-01-01 12:15:00,ZONE_A,860.958455446922,359.07066939317554,10.546171293003171,1220.0291248400977,1220.0291248400977,1220.0291248400977,0.4580978668056488,0.3232736201278911,0.13482424667775764,818.6270326370995,339.90472249815804,788.7134427289577,188.8609953538804,,,851.7649672939422,221.16793152203275,483.15880483256484,180.2861235681254
2026-01-01 12:30:00,ZONE_A,808.985771187947,395.75246557605993,10.826965751151352,1204.738236764007,1204.738236764007,1204.7382367640068,0.4441203930500215,0.2982283351750589,0.14589205787496257,860.958455446922,359.07066939317554,893.5439502905258,142.69873529583887,,,869.8262204734333,263.7203500318565,519.0320738095199,191.59550836936594
2026-01-01 12:45:00,ZONE_A,747.4889137278244,411.0752905320111,10.937922011289178,1169.138401271674,1158.5642042598356,1158.5642042598356,0.4363015666152392,0.28149547766783123,0.154806088947408,808.985771187947,395.75246557605993,906.1754435191856,213.2072729402537,,,848.6866756977885,326.9837826019118,552.7398142756844,205.56610949258143
2026-01-01 13:00:00,ZONE_A,730.1465212507622,467.882354652358,11.22962506523852,1198.0288759031205,1198.0288759031205,1198.0288759031203,0.44743230812936474,0.2726905418115089,0.17474176631785585,747.4889137278244,411.0752905320111,818.6270326370995,339.90472249815804,,,809.0150432499482,376.4507869998512,583.8851856810104,220.77424196900287
2026-01-01 13:15:00,ZONE_A,763.8412663565227,445.2712116246741,11.163867749094,1210.4339500802944,1209.112477981197,1209.112477981197,0.44392185801302536,0.28044192774700893,0.16347993026601637,730.1465212507622,467.882354652358,860.958455446922,359.07066939317554,,,786.8949154033639,408.4451950384011,614.3079573997921,238.0186416460208
2026-01-01 13:30:00,ZONE_A,820.2829021829772,445.4440424840252,11.144857417179908,1265.7269446670025,1265.7269446670025,1265.7269446670025,0.459524219824297,0.2978050378472515,0.16171918197704543,763.8412663565227,445.2712116246741,808.985771187947,395.75246557605993,,,762.615618130764,429.9953305962758,643.3742104598472,253.52220655635665
2026-01-01 13:45:00,ZONE_A,777.7431808200982,530.9348500473642,11.64300209745346,1308.6780308674624,1308.6780308674624,1308.6780308674624,0.47631941164984754,0.2830751075246164,0.19324430412523114,820.2829021829772,445.4440424840252,747.4889137278244,411.0752905320111,,,765.4399008795217,442.4182248232671,671.7750227239414,267.5868282337969
2026-01-01 14:00:00,ZONE_A,798.8392161978755,588.4659898359063,12.933095386496502,1387.3052060337818,1387.3052060337818,1387.3052060337818,0.5160015751379371,0.29712444820885464,0.2188771269290824,777.7431808200982,530.9348500473642,730.1465212507622,467.882354652358,,,773.0034676525901,472.38311470210533,694.9763653126159,282.28263560764185
2026-01-01 14:15:00,ZONE_A,754.6191849492707,603.8205825421276,12.163056207575544,1359.595218389572,1358.4397674913982,1358.4397674913982,0.5051764199584959,0.28062769318705516,0.22454872677144075,798.8392161978755,588.4659898359063,763.8412663565227,445.2712116246741,,,790.1766413893683,502.52902349799245,716.0281388307312,299.60472285560485
2026-01-01 14:30:00,ZONE_A,757.3371783686288,595.159839013384,12.105959341153914,1382.318913678624,1352.497017382013,1352.497017382013,0.505268148220385,0.2829273179718123,0.2223408302485727,754.6191849492707,603.8205825421276,820.2829021829772,445.4440424840252,,,787.8711210375554,542.1663662273559,732.2935914515001,315.06899281872785
2026-01-01 14:45:00,ZONE_A,718.7599357221399,490.0239718430534,11.45670607427627,1249.0658324925869,1208.7839075651932,1208.7839075651932,0.4470673833368873,0.2658325625445637,0.1812348207923236,757.3371783686288,595.159839013384,777.7431808200982,530.9348500473642,,,772.1346900839683,579.5953153596955,746.1712688087588,330.73177199187097
2026-01-01 15:00:00,ZONE_A,696.7959202295673,594.7106051440386,12.332319768493116,1308.3000934417469,1291.506525373606,1291.5065253736059,0.48543061491587386,0.2619003972357503,0.22353021768012354,718.7599357221399,490.0239718430534,798.8392161978755,588.4659898359063,,,757.3888788094787,569.3675958086178,755.200598816813,339.962605627344
2026-01-01 15:15:00,ZONE_A,637.268694748595,607.4139655695632,12.009063885367173,1249.1274501782534,1244.682660318158,1244.682660318158,0.4616744237455394,0.23637403074605806,0.2253003929994814,696.7959202295673,594.7106051440386,754.6191849492707,603.8205825421276,,,731.8780548174017,570.9287496356509,763.2255191342374,353.28583346540535
2026-01-01 15:30:00,ZONE_A,622.1581749926303,464.87104530054273,11.215303448784985,1088.3516106205377,1087.029220293173,1087.029220293173,0.4104718177549871,0.23493241235178064,0.17553940540320648,637.268694748595,607.4139655695632,757.3371783686288,595.159839013384,,,702.5404322672327,571.8270953925098,766.0471853786806,365.19458789690754
2026-01-01 15:45:00,ZONE_A,563.1293851873426,508.4452836706775,11.5663062981517,1087.5268060920016,1071.57466885802,1071.57466885802,0.40083143344724265,0.21064323862886505,0.1901881948183776,622.1581749926303,464.87104530054273,718.7599357221399,490.0239718430534,,,668.7456814232331,539.2548969642994,766.9300299968295,370.25895174136804
2026-01-01 16:00:00,ZONE_A,495.9052431136394,608.8515113360045,12.525677411260412,1112.1115278460957,1104.756754449644,1104.756754449644,0.3946257068242853,0.17714031282757736,0.2174853939967079,563.1293851873426,508.4452836706775,696.7959202295673,594.7106051440386,,,629.8380437895338,543.8602249212055,762.8518179885208,381.94576416315664
2026-01-01 16:15:00,ZONE_A,474.5499586543202,606.8653306183331,12.890656238968832,1081.4152892726534,1081.4152892726534,1081.4152892726534,0.3824448839425538,0.16782563152455762,0.2146192524179962,495.9052431136394,608.8515113360045,637.268694748595,607.4139655695632,,,579.6153745105518,547.395451469197,753.7673562982758,400.1794203630737
2026-01-01 16:30:00,ZONE_A,413.9042042372293,593.2363478092755,13.003295071473886,1018.2544961080764,1007.1405520465048,1007.1405520465048,0.3635595681048858,0.149411949924478,0.21414761818040776,474.5499586543202,606.8653306183331,622.1581749926303,464.87104530054273,,,538.9356904869832,547.2582927313895,741.843957029091,418.01986249565897
2026-01-01 16:45:00,ZONE_A,347.76988267372684,595.1677471274669,13.228322579000682,944.7961880892544,942.9376298011936,942.9376298011937,0.3349593141711425,0.12353814049645087,0.21142117367469168,413.9042042372293,593.2363478092755,563.1293851873426,508.4452836706775,,,486.87219779813285,579.3496183585727,725.7517900440447,438.3922127995861
2026-01-01 17:00:00,ZONE_A,277.44715217944463,602.8703229522101,14.006484943554735,880.3174751316546,880.3174751316546,880.3174751316548,0.31845932722967313,0.10036791943911004,0.2180914077905631,347.76988267372684,595.1677471274669,495.9052431136394,608.8515113360045,,,433.03232216972896,601.03023422277,707.4749040706282,457.39860292700087
2026-01-01 17:15:00,ZONE_A,208.02294567547656,597.4169984618446,13.525675345046954,816.7182052246282,805.4399441373212,805.4399441373212,0.29346957874813634,0.07579510636601888,0.21767447238211748,277.44715217944463,602.8703229522101,474.5499586543202,606.8653306183331,,,378.41779943618025,599.5349371268214,686.457958808468,475.00021471501594
2026-01-01 17:30:00,ZONE_A,137.940999893856,600.235922323369,13.464159437799484,744.8692665666922,738.176922217225,738.176922217225,0.26059153352411263,0.04869599091532072,0.21189554260879193,208.02294567547656,597.4169984618446,413.9042042372293,593.2363478092755,,,311.7860461914693,597.1728540876993,662.2625214312396,492.0233815111812
2026-01-01 17:45:00,ZONE_A,69.1653773507039,594.0573562217103,13.21517985611924,670.2711534874052,663.2227335724142,663.2227335724142,0.23681973893668012,0.024697173028768383,0.21212256590791173,137.940999893856,600.235922323369,347.76988267372684,595.1677471274669,,,242.795245105626,598.9227477162227,630.7790651647118,511.0874309706616
2026-01-01 18:00:00,ZONE_A,0.0,605.0444891288586,12.5728539371088,615.7942212757474,605.0444891288586,605.0444891288586,0.21936913866185315,0.0,0.21936913866185315,69.1653773507039,594.0573562217103,277.44715217944463,602.8703229522101,,,173.14411877487026,598.6451499897835,595.903645741025,526.9561844407222
2026-01-01 18:15:00,ZONE_A,0.0,604.0135810933824,12.39224754442956,604.0135810933824,604.0135810933824,604.0135810933824,0.2171171843440653,0.0,0.2171171843440653,0.0,605.0444891288586,208.02294567547656,597.4169984618446,,,103.78233073000912,599.1886915339455,561.7941860478126,538.0036747170014
2026-01-01 18:30:00,ZONE_A,0.0,610.2179108853301,13.001494147219908,610.4752244444131,610.2179108853301,610.2179108853301,0.21613737385394513,0.0,0.21613737385394513,0.0,604.0135810933824,137.940999893856,600.235922323369,,,51.776594311139974,600.8378371918301,525.9209170708574,548.2096293711767
2026-01-01 18:45:00,ZONE_A,0.0,597.521414322785,13.313125328835904,598.3667287236021,597.521414322785,597.521414322785,0.2140311725367599,0.0,0.2140311725367599,0.0,610.2179108853301,69.1653773507039,594.0573562217103,,,17.291344337675977,603.3333343323204,492.213176604693,557.1456895923963
2026-01-01 19:00:00,ZONE_A,0.0,601.993194339906,13.667496103895417,615.9482508134695,601.993194339906,601.993194339906,0.21640601714735136,0.0,0.21640601714735136,0.0,597.521414322785,0.0,605.0444891288586,,,0.0,604.199348857589,461.067805199367,564.9142780836785
2026-01-01 19:15:00,ZONE_A,0.0,590.0866390786248,13.74805769030474,608.4294092414693,590.0866390786248,590.0866390786248,0.20970988431455637,0.0,0.20970988431455637,0.0,601.993194339906,0.0,604.0135810933824,,,0.0,603.4365251603508,430.6450334805852,570.5022297373263
2026-01-01 19:30:00,ZONE_A,0.0,595.9885657323741,14.035885770805464,600.2410524987541,595.9885657323741,595.9885657323741,0.21349879633895258,0.0,0.21349879633895258,0.0,590.0866390786248,0.0,610.2179108853301,,,0.0,599.9547896566614,398.8183140490635,576.536205881241
2026-01-01 19:45:00,ZONE_A,0.0,595.5849641962508,13.595561082514006,595.5849641962508,595.5849641962508,595.5849641962508,0.20952303755387086,0.0,0.20952303755387086,0.0,595.9885657323741,0.0,597.521414322785,,,0.0,596.3974533684225,364.6398597914394,582.8088943499222
2026-01-01 20:00:00,ZONE_A,0.0,594.3810594824164,13.42533064525403,594.3810594824164,594.3810594824164,594.3810594824164,0.2098283826135619,0.0,0.2098283826135619,0.0,595.5849641962508,0.0,601.993194339906,,,0.0,595.913340836789,332.2338939239352,585.5026491061259
2026-01-01 20:15:00,ZONE_A,0.0,603.7852137079299,13.530932975586802,605.9660899850076,603.7852137079299,603.7852137079299,0.2151996895064307,0.0,0.2151996895064307,0.0,594.3810594824164,0.0,590.0866390786248,,,0.0,594.0103071224165,298.9489265823571,585.749110341397
2026-01-01 20:30:00,ZONE_A,0.0,595.9051281340467,13.683566697971845,595.9051281340467,595.9051281340467,595.9051281340467,0.2123595559826524,0.0,0.2123595559826524,0.0,603.7852137079299,0.0,595.9885657323741,,,0.0,597.4349507797428,267.5064605428042,585.7476366399721
2026-01-01 20:45:00,ZONE_A,0.0,600.2273734239621,13.859670018178871,600.2273734239621,600.2273734239621,600.2273734239621,0.21545687898650157,0.0,0.21545687898650157,0.0,595.9051281340467,0.0,595.5849641962508,,,0.0,597.4140913801609,235.9507447774446,585.7786903533331
2026-01-01 21:00:00,ZONE_A,0.0,596.4020575830626,13.783585613069866,611.8224573561266,596.4020575830626,596.4020575830626,0.2190393012734839,0.0,0.2190393012734839,0.0,600.2273734239621,0.0,594.3810594824164,,,0.0,598.5746936870887,206.00241412235548,590.3704987525376
2026-01-01 21:15:00,ZONE_A,0.0,598.3031266591737,13.576002742448184,611.1035248495842,598.3031266591737,598.3031266591737,0.22734321729507376,0.0,0.22734321729507376,0.0,596.4020575830626,0.0,603.7852137079299,,,0.0,599.0799432122503,176.96925077945684,590.440975937497
2026-01-01 21:30:00,ZONE_A,0.0,596.3016011380537,15.312776948122549,614.7891235854646,596.3016011380537,596.3016011380537,0.23146274280657736,0.0,0.23146274280657736,0.0,598.3031266591737,0.0,595.9051281340467,,,0.0,597.7094214500613,150.4163884982654,590.061357649564
2026-01-01 21:45:00,ZONE_A,0.0,601.0440735543018,15.811509948235368,601.0440735543018,601.0440735543018,601.0440735543018,0.2305268354209599,0.0,0.2305268354209599,0.0,596.3016011380537,0.0,600.2273734239621,,,0.0,597.8085397010631,124.4931312069058,595.5376308094604
2026-01-01 22:00:00,ZONE_A,0.0,610.6983186459174,16.03874106000931,616.4439754713783,610.6983186459174,610.6983186459174,0.235397102524637,0.0,0.235397102524637,0.0,601.0440735543018,0.0,596.4020575830626,,,0.0,598.012714733648,101.02940682409987,599.395913721278
2026-01-01 22:15:00,ZONE_A,0.0,602.1257499884822,15.910476385995793,604.1921715824063,602.1257499884822,602.1257499884822,0.2403243336437875,0.0,0.2403243336437875,0.0,610.6983186459174,0.0,598.3031266591737,,,0.0,601.5867799993616,80.36668836103156,599.4728640258577
2026-01-01 22:30:00,ZONE_A,0.0,587.9474067457826,15.66230603117666,612.8914301916839,587.9474067457826,587.9474067457826,0.23868934118344382,0.0,0.23868934118344382,0.0,602.1257499884822,0.0,596.3016011380537,,,0.0,602.5424358316887,60.59377341710155,599.2753814996139
2026-01-01 22:45:00,ZONE_A,0.0,595.4883237199682,15.590365704626835,609.5035516085725,595.4883237199682,595.4883237199682,0.24468993185696752,0.0,0.24468993185696752,0.0,587.9474067457826,0.0,601.0440735543018,,,0.0,600.453887233621,43.347764907217,599.0550089553018
2026-01-01 23:00:00,ZONE_A,0.0,604.1324662770149,15.751421568599511,614.5568691341506,604.1324662770149,604.1324662770149,0.24930470094708976,0.0,0.24930470094708976,0.0,595.4883237199682,0.0,610.6983186459174,,,0.0,599.0649497750376,28.857353129145043,599.0683663133226
2026-01-01 23:15:00,ZONE_A,0.0,588.6347749807393,14.717182019364817,616.33459956622,588.6347749807393,588.6347749807393,0.24375510387267155,0.0,0.24375510387267155,0.0,604.1324662770149,0.0,602.1257499884822,,,0.0,597.423486682812,17.297055121668187,599.1209556185228
