target_timestamp,zone_id,baseline_demand_mw,baseline_renewable_mw,baseline_curtailment_mw,baseline_transmission_flow_mw,baseline_transmission_utilization_pct,baseline_overload_mw,battery_charge_mw,battery_discharge_mw,demand_response_mw,dispatch_generation_mw,renewable_curtailment_action_mw,optimized_curtailment_mw,optimized_transmission_flow_mw,optimized_transmission_utilization_pct,optimized_overload_mw,curtailment_avoided_mw,additional_renewable_absorbed_mw,flow_reduction_mw,baseline_overload_intervals,optimized_overload_intervals,curtailment_event_ground_truth
2026-01-02 03:30:00,ZONE_A,2371.853324718504,609.2056153977405,4.276147747383334,2055.6676230132216,0.5873336065752062,0.0,300.0,0,0,0,133.00096980058004,133.00096980058004,2355.6676230132216,0.6730478922894919,0.0,-128.7248220531967,-128.7248220531967,-300.0,0,0,0
2026-01-02 03:45:00,ZONE_A,2289.797902128193,611.8547527960359,17.562393266875347,1990.0251956970624,0.5685786273420178,0.0,300.0,0,0,0,142.737661502486,142.737661502486,2290.0251956970624,0.6542929130563035,0.0,-125.17526823561064,-125.17526823561064,-300.0,0,0,0
2026-01-02 04:00:00,ZONE_A,2271.928133260262,616.2967107024399,8.90090152824439,1975.75774357229,0.5645022124492257,0.0,300.0,0,0,0,158.07512250515998,158.07512250515998,2275.75774357229,0.6502164981635115,0.0,-149.1742209769156,-149.1742209769156,-300.0,0,0,0
2026-01-02 04:15:00,ZONE_A,2310.2638336864043,616.1636583475072,7.665858201001697,2006.461754940142,0.5732747871257549,0.0,300.0,0,0,0,11.243805925746017,11.243805925746017,2306.461754940142,0.6589890728400405,0.0,-3.5779477247443197,-3.5779477247443765,-299.9999999999998,0,0,0
2026-01-02 04:30:00,ZONE_A,2283.396533451674,595.0077224751408,0.0,1984.9387003954544,0.5671253429701298,0.0,300.0,0,0,0,97.95632570106,97.95632570106,2284.9387003954544,0.6528396286844156,0.0,-97.95632570106,-97.95632570106,-300.0,0,0,0
2026-01-02 04:45:00,ZONE_A,2265.6766296705323,609.9166541899309,10.783933163282654,1970.7271829251167,0.5630649094071762,0.0,300.0,0,0,0,162.5516977584,162.5516977584,2270.7271829251167,0.6487791951214619,0.0,-151.76776459511734,-151.76776459511734,-300.0,0,0,0
2026-01-02 05:00:00,ZONE_A,2299.3255747846933,596.9461687056678,0.0,1997.6924536280744,0.5707692724651641,0.0,300.0,0,0,0,77.20927650292003,77.20927650292003,2297.6924536280744,0.6564835581794498,0.0,-77.20927650292003,-77.20927650292003,-300.0,0,0,0
2026-01-02 05:15:00,ZONE_A,2221.378064725749,604.4056697183167,0.0,1935.3205570142225,0.5529487305754921,0.0,300.0,0,0,0,50.50769800438002,50.50769800438002,2235.3205570142227,0.638663016289778,0.0,-50.50769800438002,-50.50769800438002,-300.0000000000002,0,0,0
2026-01-02 05:30:00,ZONE_A,2303.76949933007,616.4837442156378,23.628281035987243,2001.21310737827,0.5717751735366485,0.0,300.0,0,0,0,158.48616399033006,158.48616399033006,2301.2131073782703,0.6574894592509344,0.0,-134.8578829543428,-134.8578829543428,-300.0000000000002,0,0,0
2026-01-02 05:45:00,ZONE_A,2268.383587063445,600.7026132924764,0.0,1972.902102261848,0.5636863149319566,0.0,300.0,0,0,0,133.23286070448,133.23286070448,2272.902102261848,0.6494006006462423,0.0,-133.23286070448,-133.23286070448,-300.0,0,0,0
2026-01-02 06:00:00,ZONE_A,2542.2338826021337,610.7588221076636,2.45979307094035,2191.9597228226808,0.6262742065207659,0.0,300.0,0,0,0,158.32238786157,158.32238786157,2491.9597228226808,0.7119884922350517,0.0,-155.86259479062966,-155.86259479062966,-300.0,0,0,0
2026-01-02 06:00:00,ZONE_B,1798.8622770091488,284.10070836291186,10.5948519889846,1578.1522255034176,0.5636257948226492,0.0,173.08059801032002,0,0,0,0.0,0.0,1751.2328235137377,0.6254402941120492,0.0,10.5948519889846,10.594851988984601,-173.08059801032005,0,0,0
2026-01-02 06:15:00,ZONE_A,2560.292003329186,614.5903230429547,24.232661372857137,2206.42531593242,0.6304072331235485,0.0,300.0,0,0,0,187.773566877762,187.773566877762,2506.42531593242,0.7161215188378343,0.0,-163.54090550490486,-163.54090550490486,-300.0,0,0,0
2026-01-02 06:30:00,ZONE_A,2628.114654242418,611.3611226370847,0.1373200824008336,2260.7339202773487,0.6459239772220996,0.0,300.0,0,0,0,18.11197184227996,18.11197184227996,2560.7339202773487,0.7316382629363853,0.0,-17.974651759879126,-17.97465175987918,-300.0,0,0,0
2026-01-02 06:45:00,ZONE_A,2655.0098976652343,612.7674600955387,6.971701659334599,2282.177560054249,0.6520507314440712,0.0,300.0,0,0,0,53.44421870554885,53.44421870554885,2582.177560054249,0.7377650171583569,0.0,-46.47251704621425,-46.47251704621431,-300.0,0,0,0
2026-01-02 07:00:00,ZONE_A,2719.2602737755005,616.1139646955887,11.509538225100414,2333.6485620865537,0.6667567320247296,0.0,300.0,0,0,0,196.100689659616,196.100689659616,2633.6485620865537,0.7524710177390154,0.0,-184.59115143451558,-184.5911514345156,-300.0,0,0,0
2026-01-02 07:15:00,ZONE_A,2735.284471940566,663.533056327193,0.0,2366.4138802332955,0.6761182514952273,0.0,300.0,0,0,0,98.608725417624,98.608725417624,2666.4138802332955,0.7618325372095129,0.0,-98.608725417624,-98.60872541762399,-300.0,0,0,0
2026-01-02 07:30:00,ZONE_A,2714.639246561544,749.8318933480356,11.419897779826783,2371.8641495759102,0.6776754713074029,0.0,300.0,0,0,0,244.742478469904,244.742478469904,2671.8641495759102,0.7633897570216887,0.0,-233.32258069007722,-233.3225806900772,-300.0,0,0,0
2026-01-02 08:00:00,ZONE_A,2794.021252059604,909.3810664535088,17.919678978710294,2478.274313372074,0.7080783752491641,0.0,300.0,0,0,0,336.746338547352,336.746338547352,2778.274313372074,0.7937926609634498,0.0,-318.82665956864173,-318.82665956864173,-300.0,0,0,0
2026-01-02 08:15:00,ZONE_A,2836.5578675853226,969.108240686146,0.0,2533.068629675223,0.7237338941929208,0.0,300.0,0,0,0,323.1396043599999,323.1396043599999,2833.068629675223,0.8094481799072065,0.0,-323.1396043599999,-323.1396043599999,-300.0,0,0,0
2026-01-02 08:30:00,ZONE_A,2858.834867404932,1051.5010903485852,12.045051046496155,2571.7230336738194,0.7347780096210913,0.0,300.0,0,0,0,410.259691150828,410.259691150828,2871.7230336738194,0.8204922953353769,0.0,-398.21464010433186,-398.2146401043319,-300.0,0,0,0
2026-01-02 08:45:00,ZONE_A,2912.365042112461,1096.5095547106782,0.0,2628.386517154736,0.7509675763299245,0.0,300.0,0,0,0,522.62009201202,522.62009201202,2928.386517154736,0.8366818620442102,0.0,-522.62009201202,-522.62009201202,-300.0,0,0,0
2026-01-02 08:45:00,ZONE_B,2115.840948160264,653.5213880577337,13.295565928767246,1924.4692227015148,0.6873104366791124,0.0,200.0,0,0,0,198.86125679602,198.86125679602,2124.469222701515,0.7587390081076839,0.0,-185.56569086725275,-185.56569086725278,-200.0,0,0,0
2026-01-02 09:00:00,ZONE_A,2928.5036315929883,1182.9451574077534,10.97933410859605,2664.5892562245954,0.7613112160641701,0.0,300.0,0,0,0,692.0542346335861,692.0542346335861,2964.5892562245954,0.8470255017784558,0.0,-681.0749005249901,-681.0749005249901,-300.0,0,0,0
2026-01-02 09:15:00,ZONE_A,2939.617676227529,1227.7836126198854,0.0,2688.941638940448,0.7682690396972708,0.0,300.0,0,0,0,358.96337057754,358.96337057754,2988.941638940448,0.8539833254115565,0.0,-358.96337057754,-358.96337057754,-300.0,0,0,0
2026-01-02 09:30:00,ZONE_A,3007.5847636059048,1283.9456514495444,0.0,2758.823186925193,0.7882351962643409,0.0,300.0,0,0,0,391.1853804282,391.1853804282,3058.823186925193,0.8739494819786267,0.0,-391.1853804282,-391.1853804282,-300.0,0,0,0
2026-01-02 09:45:00,ZONE_A,3159.223688695168,1288.4883442092253,0.0,2883.98478868004,0.8239956539085829,0.0,300.0,0,0,0,596.9312068334401,596.9312068334401,3183.98478868004,0.9097099396228685,0.0,-596.9312068334401,-596.9312068334401,-300.0,0,0,0
2026-01-02 10:00:00,ZONE_A,2665.130378607342,1410.9392348468828,3.2083095819384653,2517.8131147098484,0.7193751756313852,0.0,300.0,0,0,0,724.4547016152401,724.4547016152401,2817.8131147098484,0.8050894613456709,0.0,-721.2463920333016,-721.2463920333016,-300.0,0,0,0
2026-01-02 10:15:00,ZONE_A,2652.8322377158693,1416.5942819773545,10.487877707685811,2511.3257893318,0.7175216540948,0.0,300.0,0,0,0,1007.4956816887138,1007.4956816887138,2811.3257893318,0.8032359398090857,0.0,-997.007803981028,-997.007803981028,-300.0,0,0,0
2026-01-02 10:30:00,ZONE_A,2748.116247357429,1423.4795079952037,0.0,2596.634125678323,0.7418954644795208,0.0,300.0,0,0,0,967.190587435968,967.190587435968,2896.634125678323,0.8276097501938066,0.0,-967.190587435968,-967.190587435968,-300.0,0,0,0
2026-01-02 10:30:00,ZONE_B,2121.336899796904,899.2798036532818,0.0,1994.740682226168,0.7124073865093458,0.0,200.0,0,0,0,400.536598824962,400.536598824962,2194.7406822261682,0.7838359579379173,0.0,-400.536598824962,-400.536598824962,-200.00000000000023,0,0,0
2026-01-02 10:45:00,ZONE_A,2670.5901718253613,1473.1620523861156,28.432742785452547,2538.9484262680007,0.7254138360765716,0.0,300.0,0,0,0,1011.7111838512,1011.7111838512,2838.9484262680007,0.8111281217908574,0.0,-983.2784410657474,-983.2784410657474,-300.0,0,0,0
2026-01-02 11:00:00,ZONE_A,2668.7469370254275,1495.578567233355,28.61203608311689,2543.977072003461,0.7268505920009889,0.0,300.0,0,0,0,1059.35857474443,1059.35857474443,2843.977072003461,0.8125648777152746,0.0,-1030.746538661313,-1030.746538661313,-300.0,0,0,0
2026-01-02 11:00:00,ZONE_B,2003.0596412836337,926.6636169643472,0.0,1907.2799227720427,0.6811714009900153,0.0,200.0,0,0,0,347.6831511243489,347.6831511243489,2107.2799227720425,0.7525999724185866,0.0,-347.6831511243489,-347.6831511243489,-199.99999999999977,0,0,0
2026-01-02 11:15:00,ZONE_A,2788.817046657593,1577.8203721322598,11.582559310326817,2666.0202249812583,0.7617200642803595,0.0,300.0,0,0,0,1169.54723841163,1169.54723841163,2966.0202249812583,0.8474343499946452,0.0,-1157.964679101303,-1157.964679101303,-300.0,0,0,0
2026-01-02 11:15:00,ZONE_B,2151.7316401830994,990.1763505912944,0.0,2043.351063182516,0.7297682368508986,0.0,200.0,0,0,0,372.392059195904,372.392059195904,2243.351063182516,0.80119680827947,0.0,-372.392059195904,-372.3920591959039,-200.0,0,0,0
2026-01-02 11:30:00,ZONE_B,1899.4572953476168,1029.6224526350152,21.049085014642515,1850.3704977284604,0.660846606331593,0.0,200.0,0,0,0,614.4761297671,614.4761297671,2050.3704977284606,0.7322751777601645,0.0,-593.4270447524575,-593.4270447524575,-200.00000000000023,0,0,0
2026-01-02 12:00:00,ZONE_A,2716.623059035124,1650.175313177422,20.490555801297205,2624.479843620408,0.749851383891545,0.0,300.0,0,0,0,1213.688815538496,1213.688815538496,2924.479843620408,0.8355656696058308,0.0,-1193.198259737199,-1193.198259737199,-300.0,0,0,0
2026-01-02 12:15:00,ZONE_B,2077.790083109332,1037.2681997112757,2.3601903865226177,1996.8027417820888,0.713143836350746,0.0,200.0,0,0,0,462.783132084072,462.783132084072,2196.8027417820886,0.7845724077793174,0.0,-460.4229416975494,-460.4229416975494,-199.99999999999977,0,0,0
2026-01-02 13:00:00,ZONE_A,2684.7131176284192,1564.657141742723,5.18734370221955,2583.10207077259,0.7380291630778829,0.0,300.0,0,0,0,774.9645721258319,774.9645721258319,2883.10207077259,0.8237434487921687,0.0,-769.7772284236123,-769.7772284236123,-300.0,0,0,0
2026-01-02 13:15:00,ZONE_A,2683.388281961224,1606.5148730489575,32.34474137005736,2588.205918971066,0.7394874054203046,0.0,300.0,0,0,0,1175.48847108698,1175.48847108698,2888.205918971066,0.8252016911345902,0.0,-1143.1437297169227,-1143.1437297169227,-300.0,0,0,0
2026-01-02 13:30:00,ZONE_A,2693.222872378046,1569.2617416695762,22.23419185748708,2586.158698495966,0.7389024852845617,0.0,300.0,0,0,0,1095.97968137904,1095.97968137904,2886.158698495966,0.8246167709988473,0.0,-1073.7454895215528,-1073.7454895215528,-300.0,0,0,0
2026-01-02 13:45:00,ZONE_A,2672.9740173923715,1561.464849979995,9.626980081209696,2564.3018736872127,0.7326576781963465,0.0,300.0,0,0,0,1027.65070526997,1027.65070526997,2864.3018736872127,0.8183719639106322,0.0,-1018.0237251887604,-1018.0237251887604,-300.0,0,0,0
2026-01-02 14:00:00,ZONE_A,2677.292036074097,1482.549697195267,0.0,2550.2445161612472,0.7286412903317849,0.0,300.0,0,0,0,919.3620381879798,919.3620381879798,2850.2445161612472,0.8143555760460707,0.0,-919.3620381879798,-919.3620381879798,-300.0,0,0,0
2026-01-02 14:15:00,ZONE_A,2706.9873758313333,1431.0860504938664,1.4303333724412823,2559.834895200681,0.7313813986287659,0.0,300.0,0,0,0,736.55567907315,736.55567907315,2859.834895200681,0.8170956843430517,0.0,-735.1253457007087,-735.1253457007087,-300.0,0,0,0
2026-01-02 14:30:00,ZONE_A,2674.137650595136,1408.8254736908402,0.0,2525.93762113211,0.7216964631806029,0.0,300.0,0,0,0,926.6571966714,926.6571966714,2825.93762113211,0.8074107488948886,0.0,-926.6571966714,-926.6571966714,-300.0,0,0,0
2026-01-02 14:30:00,ZONE_B,1985.2516184515728,877.2239855263805,23.18925716603973,1878.23489448462,0.6707981766016501,0.0,200.0,0,0,0,457.1545968898951,457.1545968898951,2078.23489448462,0.7422267480302214,0.0,-433.9653397238554,-433.9653397238554,-199.99999999999977,0,0,0
2026-01-02 14:45:00,ZONE_A,2676.56777083106,1412.687080936082,19.007898237990048,2526.3016400347856,0.7218004685813673,0.0,300.0,0,0,0,1017.5560682431648,1017.5560682431648,2826.3016400347856,0.807514754295653,0.0,-998.5481700051747,-998.5481700051747,-300.0,0,0,0
2026-01-02 15:00:00,ZONE_A,2793.771460262344,1319.1966486540978,14.590100775488736,2596.934421657887,0.7419812633308248,0.0,300.0,0,0,0,900.5020882986321,900.5020882986321,2896.934421657887,0.8276955490451106,0.0,-885.9119875231434,-885.9119875231434,-300.0,0,0,0
2026-01-02 15:00:00,ZONE_B,2127.993000680264,766.868647237894,14.716261582429752,1953.710577660576,0.6977537777359201,0.0,200.0,0,0,0,317.90522624790253,317.90522624790253,2153.710577660576,0.7691823491644914,0.0,-303.1889646654728,-303.1889646654728,-199.99999999999977,0,0,0
2026-01-02 15:15:00,ZONE_A,2682.681533220785,1335.3370984651897,4.081765984786216,2511.208723449976,0.7174882066999931,0.0,300.0,0,0,0,924.72150941128,924.72150941128,2811.208723449976,0.8032024924142788,0.0,-920.6397434264937,-920.6397434264937,-300.0,0,0,0
2026-01-02 15:15:00,ZONE_B,1993.7567423779803,802.5446214290748,0.0,1865.8508280712224,0.6663752957397223,0.0,200.0,0,0,0,283.92048702484806,283.92048702484806,2065.850828071222,0.7378038671682936,0.0,-283.92048702484806,-283.92048702484806,-199.99999999999977,0,0,0
2026-01-02 15:30:00,ZONE_A,2657.6203309822777,1271.267779544731,7.40634340800284,2474.045423761704,0.7068701210747727,0.0,300.0,0,0,0,878.3862659167501,878.3862659167501,2774.045423761704,0.7925844067890583,0.0,-870.9799225087472,-870.9799225087472,-300.0,0,0,0
2026-01-02 15:30:00,ZONE_B,1860.8718509764155,781.6365071161345,11.041158962799614,1753.2269927905438,0.6261524974251942,0.0,200.0,0,0,0,301.1704841652,301.1704841652,1953.2269927905438,0.6975810688537657,0.0,-290.12932520240037,-290.12932520240037,-200.0,0,0,0
2026-01-02 15:45:00,ZONE_A,2680.121282757861,1221.8820639533603,14.733577720184256,2480.5298758025274,0.7087228216578649,0.0,300.0,0,0,0,846.81014207312,846.81014207312,2780.5298758025274,0.7944371073721507,0.0,-832.0765643529357,-832.0765643529357,-300.0,0,0,0
2026-01-02 16:00:00,ZONE_A,2813.118382793177,1136.3139558913808,0.0,2564.5615816262325,0.7327318804646379,0.0,300.0,0,0,0,659.4080295015999,659.4080295015999,2864.5615816262325,0.8184461661789236,0.0,-659.4080295015999,-659.4080295015999,-300.0,0,0,0
2026-01-02 16:15:00,ZONE_A,2790.8609488571287,1081.2720934545805,14.64696244025913,2526.4672816196394,0.7218477947484684,0.0,300.0,0,0,0,732.1649791730199,732.1649791730199,2826.4672816196394,0.8075620804627541,0.0,-717.5180167327608,-717.5180167327608,-300.0,0,0,0
2026-01-02 16:30:00,ZONE_A,2788.20965735007,1002.2726408556196,0.0,2503.297542744677,0.7152278693556219,0.0,300.0,0,0,0,333.92126601816005,333.92126601816005,2803.297542744677,0.8009421550699076,0.0,-333.92126601816005,-333.92126601816005,-300.0,0,0,0
2026-01-02 16:45:00,ZONE_A,2803.298584975728,944.5160208206444,0.0,2498.5019049874213,0.7138576871392632,0.0,300.0,0,0,0,298.2074469826,298.2074469826,2798.5019049874213,0.799571972853549,0.0,-298.2074469826,-298.2074469826,-300.0,0,0,0
2026-01-02 17:00:00,ZONE_A,2801.058789364696,905.7017115859692,20.77076483155531,2481.9509473960134,0.7091288421131466,0.0,300.0,0,0,0,452.1655156592384,452.1655156592384,2781.9509473960134,0.7948431278274324,0.0,-431.3947508276831,-431.3947508276831,-300.0,0,0,0
2026-01-02 17:15:00,ZONE_A,2778.5624327985456,837.2540950450833,17.200610680041223,2445.2993823436373,0.6986569663838964,0.0,300.0,0,0,0,384.09180627096,384.09180627096,2745.2993823436373,0.784371252098182,0.0,-366.89119559091876,-366.89119559091876,-300.0,0,0,0
2026-01-02 17:30:00,ZONE_A,2803.075276590894,743.5979903884612,0.0,2442.600507155016,0.6978858591871475,0.0,300.0,0,0,0,149.14588888086007,149.14588888086007,2742.600507155016,0.7836001449014331,0.0,-149.14588888086007,-149.14588888086007,-300.0,0,0,0
2026-01-02 17:45:00,ZONE_A,2792.78901947656,669.7798877440763,0.0,2413.125402942396,0.6894644008406845,0.0,300.0,0,0,0,95.05338207836996,95.05338207836996,2713.125402942396,0.7751786865549702,0.0,-95.05338207836996,-95.05338207836996,-300.0,0,0,0
2026-01-02 18:00:00,ZONE_A,2826.8549520663355,594.114179050233,0.0,2425.070473583221,0.6928772781666346,0.0,300.0,0,0,0,16.054589069730014,16.054589069730014,2725.070473583221,0.7785915638809203,0.0,-16.054589069730014,-16.054589069730014,-300.0,0,0,0
2026-01-02 18:15:00,ZONE_A,2808.699429453471,594.9785013779773,0.0,2406.8926124937293,0.687683603569637,0.0,300.0,0,0,0,67.98203525692003,67.98203525692003,2706.8926124937293,0.7733978892839226,0.0,-67.98203525692003,-67.98203525692008,-300.0,0,0,0
2026-01-02 18:30:00,ZONE_A,2798.2054884734443,616.221819578778,16.948643986107527,2396.759359685962,0.6847883884817034,0.0,300.0,0,0,0,138.94698701977194,138.94698701977194,2696.759359685962,0.7705026741959892,0.0,-121.99834303366441,-121.99834303366441,-300.0,0,0,0
2026-01-02 18:45:00,ZONE_A,2787.881116743058,606.4182917709284,12.436057956068794,2388.518343197438,0.6824338123421251,0.0,300.0,0,0,0,141.66702099444,141.66702099444,2688.518343197438,0.7681480980564108,0.0,-129.23096303837121,-129.23096303837121,-300.0,0,0,0
2026-01-02 19:00:00,ZONE_A,2820.179829538633,615.0247831676949,6.01713056154972,2418.373067770316,0.6909637336486617,0.0,300.0,0,0,0,129.27560834483,129.27560834483,2718.373067770316,0.7766780193629474,0.0,-123.25847778328028,-123.25847778328028,-300.0,0,0,0
2026-01-02 19:00:00,ZONE_B,1994.252567206044,283.5510749952704,12.152563682159837,1734.474390838935,0.6194551395853339,0.0,144.8226850296772,0,0,0,0.0,0.0,1879.2970758686122,0.6711775270959329,0.0,12.152563682159837,12.152563682159837,-144.82268502967713,0,0,0
2026-01-02 19:15:00,ZONE_A,2819.574122593096,613.6551319770874,18.410736396497786,2417.8048189215147,0.6908013768347184,0.0,300.0,0,0,0,141.7199721492736,141.7199721492736,2717.8048189215147,0.7765156625490042,0.0,-123.3092357527758,-123.3092357527758,-300.0,0,0,0
2026-01-02 20:00:00,ZONE_A,2813.9715096172404,603.4871706800753,3.0910818454950686,2412.19899786566,0.6891997136759029,0.0,300.0,0,0,0,80.68189957557007,80.68189957557007,2712.19899786566,0.7749139993901887,0.0,-77.590817730075,-77.59081773007506,-300.0,0,0,0
2026-01-02 20:15:00,ZONE_A,2747.12349124073,608.5631849109667,11.574396476507218,2355.9185223722343,0.6731195778206384,0.0,300.0,0,0,0,110.41155877949996,110.41155877949996,2655.9185223722343,0.7588338635349241,0.0,-98.83716230299274,-98.83716230299274,-300.0,0,0,0
2026-01-02 20:45:00,ZONE_A,2772.324129382218,598.5767162406603,8.755964128738015,2376.094223799816,0.6788840639428045,0.0,300.0,0,0,0,71.12375429145601,71.12375429145601,2676.094223799816,0.7645983496570903,0.0,-62.367790162717995,-62.36779016271794,-300.0,0,0,0
2026-01-02 21:00:00,ZONE_A,2659.558561910033,610.4980587766908,16.811691944296967,2285.8966587531063,0.6531133310723161,0.0,300.0,0,0,0,136.93328339211,136.93328339211,2585.8966587531063,0.7388276167866018,0.0,-120.12159144781305,-120.12159144781305,-300.0,0,0,0
2026-01-02 21:15:00,ZONE_A,2692.343052547427,595.7842746021175,0.0,2312.0459666602574,0.6605845619029307,0.0,300.0,0,0,0,113.209856036252,113.209856036252,2612.0459666602574,0.7462988476172164,0.0,-113.209856036252,-113.209856036252,-300.0,0,0,0
2026-01-02 21:30:00,ZONE_A,2641.0530563538728,609.4428753602296,0.0,2271.020176007145,0.6488629074306128,0.0,300.0,0,0,0,58.91997995146005,58.91997995146005,2571.020176007145,0.7345771931448986,0.0,-58.91997995146005,-58.91997995146005,-300.0,0,0,0
2026-01-02 21:45:00,ZONE_A,2569.5264182225715,606.6068310872117,2.8577809473188154,2213.827349536949,0.6325220998676997,0.0,300.0,0,0,0,100.390558849968,100.390558849968,2513.827349536949,0.7182363855819854,0.0,-97.53277790264919,-97.53277790264917,-300.0,0,0,0
2026-01-02 22:15:00,ZONE_A,2494.454011910109,599.7526237665064,0.0,2153.7800584193924,0.6153657309769692,0.0,300.0,0,0,0,74.72358843490002,74.72358843490002,2453.7800584193924,0.701080016691255,0.0,-74.72358843490002,-74.72358843490008,-300.0,0,0,0
2026-01-02 22:45:00,ZONE_A,2460.9819342688456,613.435829752256,19.34105814562384,2126.9703658813983,0.6077058188232567,0.0,300.0,0,0,0,121.06903365219,121.06903365219,2426.9703658813983,0.6934201045375423,0.0,-101.72797550656617,-101.72797550656617,-300.0,0,0,0
2026-01-02 23:00:00,ZONE_A,2462.2718340562856,596.8609454428148,4.397789702592263,2128.0199186734862,0.6080056910495675,0.0,300.0,0,0,0,156.9514966512,156.9514966512,2428.0199186734862,0.6937199767638532,0.0,-152.55370694860773,-152.55370694860773,-300.0,0,0,0
2026-01-02 23:15:00,ZONE_A,2465.870624828114,606.8896086227099,12.90486362266222,2130.9386087072207,0.6088396024877774,0.0,300.0,0,0,0,153.90815342444,153.90815342444,2430.9386087072207,0.6945538882020631,0.0,-141.00328980177778,-141.00328980177778,-300.0,0,0,0
2026-01-02 23:30:00,ZONE_A,2356.3879230201146,609.4458906288734,13.410730979348273,2043.34979532543,0.5838142272358372,0.0,300.0,0,0,0,155.47518117940805,155.47518117940805,2343.34979532543,0.6695285129501228,0.0,-142.06445020005978,-142.0644502000598,-300.0,0,0,0
2026-01-02 23:45:00,ZONE_A,2303.377979843772,607.8337909420526,0.5582821086046579,2000.92225366032,0.5716920724743771,0.0,300.0,0,0,0,135.44904323408008,135.44904323408008,2300.92225366032,0.6574063581886629,0.0,-134.89076112547542,-134.89076112547542,-300.0000000000002,0,0,0
2026-01-03 00:00:00,ZONE_A,2271.5947193768234,602.1289817676608,0.0,1975.4815004670304,0.5644232858477229,0.0,300.0,0,0,0,94.972214370825,94.972214370825,2275.4815004670304,0.6501375715620087,0.0,-94.972214370825,-94.97221437082499,-300.0,0,0,0
2026-01-03 00:15:00,ZONE_A,2385.5299299980115,593.8671594926708,0.0,2066.634224790584,0.5904669213687384,0.0,300.0,0,0,0,97.23241262979502,97.23241262979502,2366.634224790584,0.676181207083024,0.0,-97.23241262979502,-97.23241262979502,-300.0,0,0,0
